study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,be7_activity,be7_activity_se
Stevens_et_al_2024,RB,RB_M,single set of methods,18,20,7.02754111124875,1.448593600783375,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,20,22,7.715559846408427,0.5151723521936169,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,22,24,5.287045443172028,0.7296051869601762,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,24,26,2.2539227236995028,0.6367515140196085,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,26,28,1.7000305658786283,0.2806642869080536,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,28,30,2.5447648316339984,0.7506505335643652,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,30,32,4.691926211846107,1.334762028086527,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,32,34,2.9659073132243745,1.3319716004409488,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,34,36,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,36,38,1.1053456343621835,1.3531250489164055,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,38,40,2.9161832242139045,0.9890673504279828,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,40,42,3.4216870679242235,1.2193913853223677,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,42,44,3.1125047236269685,1.352389477468664,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,44,46,1.7254203226577776,0.8051443860993739,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,46,48,0.9685772916798886,0.7124252323656654,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_M,single set of methods,48,50,0.4494946344054727,1.124485456376461,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,0,2,NA,NA,disintegrationsPerMinutePerGram,290.19816228337766,20.698885602699637,308.3648289500443,19.758949552439994,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,2,4,NA,NA,disintegrationsPerMinutePerGram,220.89746389696236,16.57666641587339,239.06413056362902,15.386945495626057,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,4,6,NA,NA,disintegrationsPerMinutePerGram,133.81685051745902,11.666845854403057,151.98351718412567,9.903914095579788,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,6,8,NA,NA,disintegrationsPerMinutePerGram,119.20162204933703,10.92609000513316,137.3682887160037,9.019515786476175,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,10,12,68.23064564475413,1.085148003597782,disintegrationsPerMinutePerGram,85.37129852048331,9.844389717214344,103.53796518714998,7.673606135749849,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,12,14,45.64555356381079,1.494284642931303,disintegrationsPerMinutePerGram,58.9072943375249,8.403564364719262,77.07396100419156,5.708950538776956,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,14,16,13.910561348937128,1.0000582070896704,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,16,18,5.036976035719055,0.9012721499896597,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,18,20,4.100518425910673,0.893355419350201,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,20,22,1.924102974718347,0.5411959300828519,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,22,24,0.9383584600047066,0.6403560902106118,disintegrationsPerMinutePerGram,35.05859663028458,7.729082912696424,53.22526329695125,4.659500498289281,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,24,26,1.2520743779850314,0.7382780403685352,disintegrationsPerMinutePerGram,17.40780675839936,7.129046102832636,35.574473425066024,3.5770826882440714,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,26,28,1.2072882576927166,0.6096141011510604,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,28,30,0.9772448061345349,0.3522722458059272,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,30,32,NA,NA,disintegrationsPerMinutePerGram,5.042205354673031,6.698668228736221,23.2088720213397,2.6161762671697573,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,36,38,NA,NA,disintegrationsPerMinutePerGram,4.497513667059098,6.599893134909048,22.664180333725763,2.351767763713459,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,42,44,NA,NA,disintegrationsPerMinutePerGram,-1.634874827742009,6.460651085206511,16.531791838924658,1.9267160317499532,disintegrationsPerMinutePerGram,1.0879660458563143,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,RB,RB_H,single set of methods,48,50,NA,NA,disintegrationsPerMinutePerGram,-8.040441136902498,6.348143826060423,10.126225529764168,1.5070342592560015,disintegrationsPerMinutePerGram,1.0879660458563158,6.1364587173636105,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_W,single set of methods,0,2,0.8938003332206385,1.4738360784088211,disintegrationsPerMinutePerGram,16.29846008709775,2.5390706823687577,24.46512675376442,2.2551649205664397,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_W,single set of methods,2,4,1.216217700319755,0.7019715948603096,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_W,single set of methods,4,6,1.8246807854246052,1.445042002740561,disintegrationsPerMinutePerGram,10.216998643892243,2.699905366605151,18.383665310558907,2.4348260466637415,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,3430.3363480397,1701.8072011648603
Stevens_et_al_2024,PG,PG_W,single set of methods,6,8,0.5653400721825825,1.5195847248503418,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2333.960043534539,1725.7776381712458
Stevens_et_al_2024,PG,PG_W,single set of methods,8,10,1.4586624388641483,1.40443383952587,disintegrationsPerMinutePerGram,0.6108971045691839,2.189533649562323,8.77756377123585,1.8528212249039555,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,695.8341896516456,1672.9342660198483
Stevens_et_al_2024,PG,PG_W,single set of methods,10,12,0.8611979196710783,1.4753455197046645,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,5050.628699061547,1905.7363032614655
Stevens_et_al_2024,PG,PG_W,single set of methods,12,14,0,0,disintegrationsPerMinutePerGram,0.4445281939452576,2.0992065887714744,8.611194860611924,1.7451524836616594,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,1249.0630687902817,1437.2660110859106
Stevens_et_al_2024,PG,PG_W,single set of methods,14,16,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,707.9007947360167,1917.0150211774096
Stevens_et_al_2024,PG,PG_W,single set of methods,16,18,0,0,disintegrationsPerMinutePerGram,1.241616412523631,2.23266252992224,9.408283079190298,1.9035941955699653,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_W,single set of methods,18,20,0.5393183430802339,2.0936400051540702,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2241.144573582809,2718.58803042704
Stevens_et_al_2024,PG,PG_W,single set of methods,20,22,0,0,disintegrationsPerMinutePerGram,-2.0492600453547114,2.041164484426942,6.117406621311955,1.6748854711217698,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,6530.300750279599,2758.4012539803184
Stevens_et_al_2024,PG,PG_W,single set of methods,22,24,3.5936753048127437,1.716659213128509,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3629.9127223312576,2273.4172783719227
Stevens_et_al_2024,PG,PG_W,single set of methods,24,26,1.0187284133688972,1.3827237191956734,disintegrationsPerMinutePerGram,-0.48050498137431064,2.3171787792075693,7.686161685292356,2.002050544741258,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,3477.5446816075096,2000.085419365389
Stevens_et_al_2024,PG,PG_W,single set of methods,26,28,1.9746320546326226,1.6692850528298466,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2461.736868964316,2364.1487186577297
Stevens_et_al_2024,PG,PG_W,single set of methods,28,30,0,0,disintegrationsPerMinutePerGram,0.10722034581898317,2.0885440568002682,8.27388701248565,1.7323120868032442,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,5520.936960601479,2815.843216851242
Stevens_et_al_2024,PG,PG_W,single set of methods,30,32,1.3424025585977832,1.8678849908678752,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1416.2602045255974,2514.4316284438887
Stevens_et_al_2024,PG,PG_W,single set of methods,32,34,0.24031896698219204,0.7899663364929603,disintegrationsPerMinutePerGram,-0.9480215169412628,2.2051670420113916,7.218645149725404,1.8712697753296181,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,2058.161247167072,1206.0144492466266
Stevens_et_al_2024,PG,PG_W,single set of methods,34,36,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,6434.415123488791,2922.7628588510984
Stevens_et_al_2024,PG,PG_W,single set of methods,36,38,0,0,disintegrationsPerMinutePerGram,-1.4234606605822688,2.175719024546098,6.743206006084398,1.8364754729265274,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,1549.8622714668545,2814.643122393687
Stevens_et_al_2024,PG,PG_W,single set of methods,38,40,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2631.045663931163,1986.1417493018016
Stevens_et_al_2024,PG,PG_W,single set of methods,40,42,0,0,disintegrationsPerMinutePerGram,0.7276360332603945,2.7626605937097612,8.89430269992706,2.5042329054873584,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,3614.485323555557,2835.332565903272
Stevens_et_al_2024,PG,PG_W,single set of methods,42,44,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2161.304619373548,2633.332461688731
Stevens_et_al_2024,PG,PG_W,single set of methods,44,46,2.0689348552489997,1.762740491219158,disintegrationsPerMinutePerGram,0.010504629736709145,2.479632566499074,8.177171296403376,2.1880280057009496,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,5158.493937458593,3052.3390919997746
Stevens_et_al_2024,PG,PG_W,single set of methods,46,48,3.96261693323481,1.7565419275851022,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3363.171559204045,3092.1897038066186
Stevens_et_al_2024,PG,PG_W,single set of methods,48,50,1.14269632327119,1.0311884236889128,disintegrationsPerMinutePerGram,1.623994728624665,4.699840553167111,9.790661395291332,4.552734355756223,disintegrationsPerMinutePerGram,0.48926445587759787,1.1244783330831598,disintegrationsPerMinutePerGram,1343.216433537681,1808.7468501124476
Stevens_et_al_2024,PG,PG_M,single set of methods,0,2,NA,NA,disintegrationsPerMinutePerGram,109.4097240599571,9.375276629222263,117.57639072662377,8.628520581768159,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,6,8,NA,NA,disintegrationsPerMinutePerGram,86.00668557051756,8.055526426187779,94.17335223718423,7.172660702874853,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,10,12,5.169693521687215,1.821723149379024,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,12,14,3.221415977453519,1.4722174251726412,disintegrationsPerMinutePerGram,51.44844530382605,6.376643667179149,59.61511197049271,5.217004889180333,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,30909.21840860777,14186.672079277383
Stevens_et_al_2024,PG,PG_M,single set of methods,14,16,3.8464939227226798,1.5723645267663025,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,18779.393474458364,15223.948913680008
Stevens_et_al_2024,PG,PG_M,single set of methods,16,18,3.3046938996214954,1.3430919204963883,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,8624.763337056222,13427.806113790784
Stevens_et_al_2024,PG,PG_M,single set of methods,18,20,2.0493240021496386,1.50518432717926,disintegrationsPerMinutePerGram,41.03372031286717,5.635270378036687,49.20038697953383,4.27923214947884,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,20,22,3.7132148111029553,1.528042122549391,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,37902.54484792204,17135.405705343772
Stevens_et_al_2024,PG,PG_M,single set of methods,24,26,NA,NA,disintegrationsPerMinutePerGram,22.90853279235454,5.181808070520838,31.075199459021203,3.661514773324075,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,30,32,NA,NA,disintegrationsPerMinutePerGram,19.721863584415587,4.8533105322169705,27.888530251082255,3.1796507163026155,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,36,38,NA,NA,disintegrationsPerMinutePerGram,19.15886905395942,5.214517496864499,27.32553572062609,3.7076607558758057,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,42,44,NA,NA,disintegrationsPerMinutePerGram,18.08985930634339,4.804476301107977,26.256525973010053,3.1046011150329362,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_M,single set of methods,48,50,NA,NA,disintegrationsPerMinutePerGram,13.863790633235544,4.660486516391603,22.03045729990221,2.8767499239634122,disintegrationsPerMinutePerGram,0.48999999999999994,3.6666666666666665,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,0,2,NA,NA,disintegrationsPerMinutePerGram,15.460825259699748,4.276557006736287,23.627491926366414,2.6791470136508204,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,4,6,3.7111521790077253,0.752249148961767,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,6,8,7.569117087025359,1.0667978290072604,disintegrationsPerMinutePerGram,24.682799507701432,4.6574028914010865,32.8494661743681,3.2527358610437593,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,8,10,7.103433079342722,1.0123501408941116,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,10,12,7.343691826977768,1.0462671438593651,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,12,14,3.157600912176125,0.5131439094023856,disintegrationsPerMinutePerGram,38.127819925485205,5.247147376459575,46.29448659215187,4.05233814965823,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,14,16,2.839135111068445,0.8722408977622192,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,16,18,4.8571549600779065,0.8412805798867878,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,18,20,2.3264622185686794,0.9113066447882461,disintegrationsPerMinutePerGram,36.221169286856664,4.957091135362847,44.387835953523336,3.6690109584439523,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,24,26,NA,NA,disintegrationsPerMinutePerGram,21.637875984092595,4.901697011583813,29.804542650759263,3.593817257771822,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,30,32,NA,NA,disintegrationsPerMinutePerGram,29.686656340528987,4.9112829781284555,37.853323007195655,3.606880838084784,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,36,38,NA,NA,disintegrationsPerMinutePerGram,21.585342094107542,4.258183993810202,29.752008760774206,2.6497207049102913,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,42,44,NA,NA,disintegrationsPerMinutePerGram,35.2175924818128,4.93594676016114,43.38425914847947,3.640392740905044,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,PG,PG_H,single set of methods,48,50,NA,NA,disintegrationsPerMinutePerGram,59.25441080968732,5.962098056684479,67.421077476354,4.94322790557038,disintegrationsPerMinutePerGram,0.48999999999999994,3.3333333333333335,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,0,2,3.045394889072195,0.9140147377897907,disintegrationsPerMinutePerGram,105.24780278521376,8.408152606482862,125.24780278521378,8.241313759111877,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,3806.73234552914,5060.937775178368
Stevens_et_al_2024,FORT,FORT_W,single set of methods,2,4,3.6401213249427817,1.6251949767699472,disintegrationsPerMinutePerGram,106.9611337068285,8.60264300618193,126.96113370682852,8.43964980991706,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,10257.811055953893,9173.830567173449
Stevens_et_al_2024,FORT,FORT_W,single set of methods,4,6,3.5604689560530676,1.5145095587963775,disintegrationsPerMinutePerGram,96.3577800965798,8.019110338216151,116.3577800965798,7.844001073349453,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,3874.3055544870294,8629.863790178199
Stevens_et_al_2024,FORT,FORT_W,single set of methods,6,8,1.895426726710289,1.6363575209998868,disintegrationsPerMinutePerGram,99.83862095289145,8.256027232669366,119.83862095289145,8.086050203208016,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,14153.701541858443,9816.885528741095
Stevens_et_al_2024,FORT,FORT_W,single set of methods,8,10,2.376480001352483,1.2054571617179635,disintegrationsPerMinutePerGram,87.35291426758424,7.459029819961953,107.35291426758424,7.270443458091387,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,10,12,4.01756270491462,1.645910099657674,disintegrationsPerMinutePerGram,93.45879125102128,7.897299483652385,113.4587912510213,7.719427527784587,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,12,14,7.183471848379178,1.950243775419434,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,14,16,6.737996336191811,1.0653280469062054,disintegrationsPerMinutePerGram,78.2735451360649,7.043396537280778,98.27354513606488,6.843365911859534,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,16,18,4.78998507621038,0.9714529708637957,disintegrationsPerMinutePerGram,73.678476456805285,6.615829996217237,93.678476456805285,6.4024549011351874,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,18,20,4.34939239768742,1.4617742075671687,disintegrationsPerMinutePerGram,79.1919899120723,7.171289816324125,99.1919899120723,6.974927946003194,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,12961.560045063943,10191.967423654483
Stevens_et_al_2024,FORT,FORT_W,single set of methods,20,22,4.917401193910321,1.7015486639357473,disintegrationsPerMinutePerGram,73.27535950660462,6.633104274381945,93.27535950660462,6.420303305689401,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,20526.81491331573,12119.109661000544
Stevens_et_al_2024,FORT,FORT_W,single set of methods,22,24,8.637600451397816,1.6713314191677293,disintegrationsPerMinutePerGram,66.89009030859228,6.426648291537583,86.89009030859228,6.206772952617579,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,24,26,7.558909909263292,1.4636269721423456,disintegrationsPerMinutePerGram,75.37178511087195,7.117399309553496,95.37178511087197,6.919508302896587,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,26,28,7.009255332736311,0.860686576836968,disintegrationsPerMinutePerGram,66.34707490411134,6.455206111872587,86.34707490411134,6.236337720888713,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,10548.286833291915,6375.998127730466
Stevens_et_al_2024,FORT,FORT_W,single set of methods,28,30,8.895376857494798,1.3631506035062007,disintegrationsPerMinutePerGram,61.46750010252411,5.919708723191944,81.46750010252411,5.680244148771866,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,30,32,9.555798584626897,1.349602379641668,disintegrationsPerMinutePerGram,56.95595303467997,5.410319034726971,76.95595303467998,5.14721033956756,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,8041.949183598395,9976.439150002943
Stevens_et_al_2024,FORT,FORT_W,single set of methods,32,34,9.533399396000169,1.45227320722489,disintegrationsPerMinutePerGram,57.14604027356682,6.537580903415911,77.14604027356683,6.32156517730622,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,34,36,9.189553117818331,1.4185065224708635,disintegrationsPerMinutePerGram,57.64954221114715,5.59949842269274,77.64954221114716,5.3457090089117925,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,10898.944333987934,11188.169337390043
Stevens_et_al_2024,FORT,FORT_W,single set of methods,36,38,9.496498707807561,0.8486742377326035,disintegrationsPerMinutePerGram,64.43320034070719,5.984091993551414,84.4332003407072,5.747310606667117,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,4375.252712866752,6615.180236660437
Stevens_et_al_2024,FORT,FORT_W,single set of methods,38,40,8.391606806061468,1.568024884978641,disintegrationsPerMinutePerGram,59.364005846681394,5.573219412581074,79.3640058466814,5.318176082360639,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,9208.687613223576,12003.597339640985
Stevens_et_al_2024,FORT,FORT_W,single set of methods,40,42,10.833059674554196,1.532940890804917,disintegrationsPerMinutePerGram,53.54567678934415,5.338501646369506,73.54567678934416,5.071668566705847,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,9296.700899399795,12371.448791863078
Stevens_et_al_2024,FORT,FORT_W,single set of methods,42,44,13.94388482689923,1.578484942907855,disintegrationsPerMinutePerGram,43.134035355867,4.582148945522912,63.13403535586699,4.268291365544174,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,20487.47831871516,12754.81916684182
