"","study_id","country","site_id","core_id","core_latitude","core_longitude","core_date","Data_owner","core_position_accuracy_flag","core_position_accuracy","landscape_position","hydrogeomorphology","Dominant species","core_length","core_length_flag","vegetation_class","vegetation_notes"
"755","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0767",10.25281155,-85.24883639,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"756","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0768",10.13402766,-85.24456028,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"757","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0769",9.98592079,-84.81743661,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Pelliciera rhizophorae",2,"core depth limited by length of corer","forested","mangrove"
"758","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0770",10.00047152,-84.85550677,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"759","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0771",10.10631377,-85.14943931,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/marine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"760","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0772",10.10090134,-85.12775331,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"761","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0773",10.08447159,-85.20061074,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Marine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"762","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0774",10.06552778,-85.18700408,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"763","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0775",9.974631965,-85.11853433,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"764","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0776",9.963786933,-85.03916044,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Marine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"765","Cifuentes Unpublished","Costa Rica","Gulf of Nicoya","M0777",9.827680613,-84.92103989,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Marine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"766","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0778",8.307105031,-82.2812466,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"767","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0779",8.276764982,-82.34989,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"768","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0780",8.340338019,-82.3915196,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",1,"core depth limited by length of corer","forested","mangrove"
"769","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0781",8.373876084,-82.4498339,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",1,"core depth limited by length of corer","forested","mangrove"
"770","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0782",8.346550726,-82.4068046,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",0.5,"core depth limited by length of corer","forested","mangrove"
"771","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0783",8.288908782,-82.3313384,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"772","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0784",8.317678636,-82.4038234,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"773","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0785",8.30016538,-82.4285184,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"774","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0786",8.317855373,-82.4403668,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"775","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0787",8.336223233,-82.4347594,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"776","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0788",8.304012216,-82.3656076,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"777","Cifuentes Unpublished","Panama","Gulf of Chiriquí","M0789",8.334662247,-82.4212528,"2013","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"778","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0790",13.18720617,-88.3295247,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"779","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0791",13.19933758,-88.33668578,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"780","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0792",13.20256818,-88.32809721,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora racemosa",2,"core depth limited by length of corer","forested","mangrove"
"781","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0793",13.2493033,-88.77695248,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora racemosa",2,"core depth limited by length of corer","forested","mangrove"
"782","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0794",13.25380382,-88.78622157,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora racemosa",2,"core depth limited by length of corer","forested","mangrove"
"783","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0795",13.23565457,-88.44970083,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"784","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0796",13.24832506,-88.47356,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"785","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0797",13.23216275,-88.46892756,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"786","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0798",13.28190758,-88.69422661,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"787","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0799",13.24134956,-88.44592302,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"788","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0800",13.21644845,-88.45841791,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"789","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0801",13.2226727,-88.45277574,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"790","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0802",13.19217184,-88.39703635,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"791","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0803",13.2577981,-88.56111599,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"792","Cifuentes Unpublished","El Salvador","Bahía de Jiquilisco","M0804",13.24060294,-88.56942438,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"793","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0805",13.27179949,-88.76576539,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","riverine","Avicennia germinans",2,"core depth limited by length of corer","forested","mangrove"
"794","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0806",13.22738367,-88.60431432,"2014","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","riverine","Avicennia germinans",2,"core depth limited by length of corer","forested","mangrove"
"795","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0807",13.26990876,-88.82964245,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","estuarine/riverine","Rhizophora racemosa",2,"core depth limited by length of corer","forested","mangrove"
"796","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0808",13.28624197,-88.82975061,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","riverine","Rhizophora racemosa",1,"core depth limited by length of corer","forested","mangrove"
"797","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0809",13.3502415,-89.0081026,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","riverine","Avicennia germinans",2,"core depth limited by length of corer","forested","mangrove"
"798","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0810",13.33202583,-88.84683047,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"back","riverine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"799","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0811",13.3437427,-88.99810548,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"back","riverine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"800","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0812",13.29016346,-88.85589253,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"outer/central","Estuarine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"801","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0813",13.30607234,-88.87329842,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","estuarine/riverine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"802","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0814",13.30607622,-88.881051,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","Estuarine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"803","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0815",13.34229936,-88.89080801,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"central","riverine","Rhizophora mangle",2,"core depth limited by length of corer","forested","mangrove"
"804","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0816",13.25974707,-88.82666933,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","Estuarine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"805","Cifuentes Unpublished","El Salvador","Estero de Jaltepeque","M0817",13.34421821,-88.92130555,"2015","Miguel Cifuentes, miguel.cifuentes@catie.ac.cr, miguel.cifuentes@ecosistemastropicales.org","exact",5,"Outer","riverine","Laguncularia racemosa",2,"core depth limited by length of corer","forested","mangrove"
"806","Loi and Ni 2015","Vietnam","Ong Trang sand bar, Ngoc Hien district, Ca Mau province","M0958",8.698698,104.843271,"2013","L. T. Loi","estimated from GE",200,"central","estuarine/riverine","Avicennia alba",1.2,"core depth limited by length of corer","forested","mangrove"
"807","Loi and Ni 2015","Vietnam","Ong Trang sand bar, Ngoc Hien district, Ca Mau province","M0959",8.704568,104.836063,"2013","L. T. Loi","estimated from GE",200,"central","estuarine/riverine","Rhizophora apiculata",1.2,"core depth limited by length of corer","forested","mangrove"
"808","Loi and Ni 2015","Vietnam","Ong Trang sand bar, Ngoc Hien district, Ca Mau province","M0960",8.713702,104.827829,"2013","L. T. Loi","estimated from GE",200,"central/outer","estuarine","Bruguiera parviflora",1.2,"core depth limited by length of corer","forested","mangrove"
"809","Brunskill et al 2004","Indonesia","Iriana Jaya, West Papua","M0961",-4.796595,136.850116,"1997","G. J. Brunskill, g.brunskill@aims.gov.au","estimated from GE",100,"central/outer","riverine","Bruguiera",0.745,"core depth represents deposit depth","forested","mangrove"
"810","Brunskill et al 2004","Indonesia","Iriana Jaya, West Papua","M0962",-4.8735,136.974833333333,"1997","G. J. Brunskill, g.brunskill@aims.gov.au","exact",10,"central","riverine","Rhizophora",0.745,"core depth represents deposit depth","forested","mangrove"
"811","Brunskill et al 2004","Indonesia","Iriana Jaya, West Papua","M0963",-4.85766666666667,136.956666666667,"1997","G. J. Brunskill, g.brunskill@aims.gov.au","exact",10,"central/outer","estuarine/riverine","Bruguiera",0.705,"core depth represents deposit depth","forested","mangrove"
"812","Brunskill et al 2004","Indonesia","Iriana Jaya, West Papua","M0964",-4.83733333333333,136.965666666667,"1997","G. J. Brunskill, g.brunskill@aims.gov.au","exact",10,"central/outer","riverine","Bruguiera, Avicennia",0.665,"core depth represents deposit depth","forested","mangrove"
"813","Kao et al 2002","Taiwan","Tamsui River","M0965",25.16457,121.417444,"1998","W. Y. Kao, bowykao@ccvax.sinica.edu.tw","estimated from GE",250,"unknown","estuarine/riverine","Kandelia candel",0.05,"core depth limited by length of corer","forested","mangrove"
"814","Kao et al 2002","Taiwan","Tamsui River","M0966",25.155259,121.456044,"1999","W. Y. Kao, bowykao@ccvax.sinica.edu.tw","estimated from GE",600,"unknown","riverine","Kandelia candel",0.05,"core depth limited by length of corer","forested","mangrove"
"815","Yando et al 2016","USA","Port Aransas, Texas","M0967",27.868474,-97.056789,"2013","E. S. Yando, yando@louisiana.edu","approximate",3000,"unknown","unknown","Avicennia germinans",0.3,"core depth limited by length of corer","forested","mangrove"
"816","Yando et al 2016","USA","Port Fourchon, Louisiana","M0968",29.11146,-90.198058,"2013","E. S. Yando, yando@louisiana.edu","approximate",750,"unknown","unknown","Avicennia germinans",0.3,"core depth limited by length of corer","forested","mangrove"
"817","Yando et al 2016","USA","Cedar Key, Florida","M0969",29.143041,-83.031774,"2013","E. S. Yando, yando@louisiana.edu","approximate",750,"unknown","unknown","Avicennia germinans",0.3,"core depth limited by length of corer","forested","mangrove"
"818","Keuskamp et al 2013","Saudi Arabia","Thuwal, Jeddah","M0970",22.3311111111111,39.0997222222222,"2011","J. A. Keuskamp, j.a.keuskamp@uu.nl","exact",10,"outer","marine","Avicennia marina",0.1,"core depth limited by length of corer","forested","mangrove"
"819","Keuskamp et al 2013","Saudi Arabia","Farazan Islands","M0971",16.79,42.0997222222222,"2010","J. A. Keuskamp, j.a.keuskamp@uu.nl","exact",15,"back","marine","Rhizophora mucronata",0.1,"core depth limited by length of corer","forested","mangrove"
"820","Callaway et al 1997","USA","North Key Largo, Florida","M0972",25.288607,-80.315636,"1995","J. C. Callaway","approximate",5000,"unknown","marine","Avicennia germinans",0.3,"unsure","forested","mangrove"
"821","Chmura et al 2003","USA","Rookery Bay, Florida","M0973",26,-81.7,"1994","D. R. Cahoon","approximate",7500,"unknown","unknown",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"822","Chmura et al 2003","USA","Rookery Bay, Florida","M0974",26,-81.7,"1994","D. R. Cahoon","approximate",7500,"unknown","unknown",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"823","Chmura et al 2003","Federated States of Micronesia","Kosrae","M0975",5.3,163,"1997","D. R. Cahoon","approximate",7500,"unknown","unknown",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"824","Chmura et al 2003","Federated States of Micronesia","Kosrae","M0976",5.3,163,"1997","D. R. Cahoon","approximate",7500,"unknown","unknown",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"825","Chmura et al 2003","Federated States of Micronesia","Kosrae","M0977",5.3,163,"1997","D. R. Cahoon","approximate",7500,"unknown","unknown",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"826","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0978",-13.45218855,48.61236306,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/outer","Marine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
"827","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0979",-13.45212758,48.6068987,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/outer","Marine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
"828","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0980",-13.46047755,48.63184299,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","riverine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"829","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0981",-13.46595091,48.63449413,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/back","estuarine","Ceriops tagal",1,"core depth limited by length of corer","forested","mangrove"
"830","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0982",-13.4578,48.6289,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Marine","Ceriops tagal",1,"core depth limited by length of corer","forested","mangrove"
"831","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0983",-13.4742,48.6456,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Estuarine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"832","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0984",-13.477,48.6454,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Estuarine","Mixed",1.5,"core depth limited by length of corer","forested","mangrove"
"833","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0985",-13.463,48.6456,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/outer","estuarine","Rhizophora mucronata",1,"core depth limited by length of corer","forested","mangrove"
"834","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0986",-13.4633,48.6427,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Outer","estuarine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
"835","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0987",-13.4606,48.6401,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/outer","estuarine","Rhizophora mucronata",1,"core depth limited by length of corer","forested","mangrove"
"836","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0988",-13.4631,48.6125,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Back","riverine","Avicennia marina",1.5,"core depth limited by length of corer","forested","mangrove"
"837","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0989",-13.4632,48.6152,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/back","riverine","Avicennia marina",1,"core depth limited by length of corer","forested","mangrove"
"838","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0990",-13.4655,48.6096,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Back","riverine","Avicennia marina",1.5,"core depth limited by length of corer","forested","mangrove"
"839","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0991",-13.4588,48.5916,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Outer","estuarine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"840","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0992",-13.4575,48.5928,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Outer","marine/estuarine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"841","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0993",-13.4601,48.593,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","marine/estuarine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"842","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0994",-13.4656,48.5878,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Outer","marine/estuarine","Sonneratia alba",1,"core depth limited by length of corer","forested","mangrove"
"843","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0995",-13.4679,48.5876,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central","Estuarine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
"844","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0996",-13.4576,48.6067,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Estuarine","Ceriops tagal",1,"core depth limited by length of corer","forested","mangrove"
"845","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0997",-13.463,48.6068,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","riverine","Mixed",1,"core depth limited by length of corer","forested","mangrove"
"846","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0998",-13.4522,48.6235,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Outer","Marine","Rhizophora mucronata",1,"core depth limited by length of corer","forested","mangrove"
"847","Jones et al 2016","Madagascar","Ambaro-Ambanja","M0999",-13.4524,48.6264,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Outer","Marine","Rhizophora mucronata",1,"core depth limited by length of corer","forested","mangrove"
"848","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1000",-13.4554,48.6456,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Marine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"849","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1001",-13.5702,48.481,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Estuarine","Mixed",1.5,"core depth limited by length of corer","forested","mangrove"
"850","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1002",-13.5676,48.4837,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/back","Estuarine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
"851","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1003",-13.5268,48.476,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/outer","Estuarine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
"852","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1004",-13.5752,48.4478,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"back","Estuarine","Ceriops tagal",1,"core depth limited by length of corer","forested","mangrove"
"853","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1005",-13.5726,48.4589,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"back","Estuarine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"854","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1006",-13.5779,48.445,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"central/back","Estuarine","Ceriops tagal",1.5,"core depth limited by length of corer","forested","mangrove"
"855","Jones et al 2016","Madagascar","Ambaro-Ambanja","M1007",-13.5377,48.4868,"2012","Blue Ventures, lisa.benson@blueventures.org","Exact",5,"Central","Estuarine","Rhizophora mucronata",1.5,"core depth limited by length of corer","forested","mangrove"
