"study_id","site_id","transect_id","plot_id","subtransect_id","debris_diameter","size_class","diameter_squared","debris_class","debris_transect_length"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","1","4","1.03","<2.5","1.0609","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","1","4","1.15","<2.5","1.3225","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","1","4","1.74","<2.5","3.0276","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","14.8",">7.5","219.04","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","4.6","2.5-7.5","21.16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","3.7","2.5-7.5","13.69",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","3.3","2.5-7.5","10.89",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","0.48","<2.5","0.2304","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","0.54","<2.5","0.2916","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","0.55","<2.5","0.3025","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","0.78","<2.5","0.6084","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","1.16","<2.5","1.3456","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","1.79","<2.5","3.2041","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","1","2.44","<2.5","5.9536","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","17.3",">7.5","299.29","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","7.5",">7.5","56.25","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","6.2","2.5-7.5","38.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","3.1","2.5-7.5","9.61",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.73","2.5-7.5","7.4529",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.7","2.5-7.5","7.29",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","0.35","<2.5","0.1225","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","0.43","<2.5","0.1849","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","0.56","<2.5","0.3136","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","0.57","<2.5","0.3249","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","0.72","<2.5","0.5184","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","1.16","<2.5","1.3456","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","1.61","<2.5","2.5921","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","1.63","<2.5","2.6569","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","1.68","<2.5","2.8224","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","1.75","<2.5","3.0625","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.16","<2.5","4.6656","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.23","<2.5","4.9729","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.27","<2.5","5.1529","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","2","2.33","<2.5","5.4289","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","8.5",">7.5","72.25","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","6.7","2.5-7.5","44.89",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","5.27","2.5-7.5","27.7729",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","3.5","2.5-7.5","12.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","0.63","<2.5","0.3969","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","0.72","<2.5","0.5184","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","0.97","<2.5","0.9409","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","1.01","<2.5","1.0201","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","1.14","<2.5","1.2996","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","1.24","<2.5","1.5376","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","1.43","<2.5","2.0449","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","1.66","<2.5","2.7556","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","1.95","<2.5","3.8025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","3","2.01","<2.5","4.0401","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","6.5","2.5-7.5","42.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","4.13","2.5-7.5","17.0569",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","4.05","2.5-7.5","16.4025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","4.05","2.5-7.5","16.4025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","3.38","2.5-7.5","11.4244",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","3.3","2.5-7.5","10.89",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","2.8","2.5-7.5","7.84",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","2.72","2.5-7.5","7.3984",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","0.33","<2.5","0.1089","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","0.43","<2.5","0.1849","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","0.65","<2.5","0.4225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","0.68","<2.5","0.4624","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","0.97","<2.5","0.9409","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.03","<2.5","1.0609","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.14","<2.5","1.2996","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.17","<2.5","1.3689","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.91","<2.5","3.6481","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.93","<2.5","3.7249","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","1.99","<2.5","3.9601","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","2","4","2.31","<2.5","5.3361","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","1","4.55","2.5-7.5","20.7025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","1","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","1","0.66","<2.5","0.4356","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","1","0.98","<2.5","0.9604","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","1","1.77","<2.5","3.1329","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","3.83","2.5-7.5","14.6689",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","2.84","2.5-7.5","8.0656",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","1.48","<2.5","2.1904","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","1.88","<2.5","3.5344","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","2","2.22","<2.5","4.9284","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","3","9.4",">7.5","88.36","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","3","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","3","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","3","1.22","<2.5","1.4884","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","3","4","3.8","2.5-7.5","14.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","8.4",">7.5","70.56","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","6.98","2.5-7.5","48.7204",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","5.22","2.5-7.5","27.2484",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","5","2.5-7.5","25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","4.44","2.5-7.5","19.7136",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","3.88","2.5-7.5","15.0544",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","3.83","2.5-7.5","14.6689",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","3.7","2.5-7.5","13.69",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","3.33","2.5-7.5","11.0889",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","1","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","14.1",">7.5","198.81","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","7.7",">7.5","59.29","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","6.6","2.5-7.5","43.56",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","5.3","2.5-7.5","28.09",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","4.3","2.5-7.5","18.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","4.05","2.5-7.5","16.4025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","3.15","2.5-7.5","9.9225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","2.83","2.5-7.5","8.0089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","2.54","2.5-7.5","6.4516",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","2.16","<2.5","4.6656","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","2","2.16","<2.5","4.6656","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","3","11.22",">7.5","125.8884","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","3","2.54","2.5-7.5","6.4516",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","3","1.66","<2.5","2.7556","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","5","2.5-7.5","25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","3.8","2.5-7.5","14.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","2.98","2.5-7.5","8.8804",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","2.83","2.5-7.5","8.0089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","2.78","2.5-7.5","7.7284",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","2.77","2.5-7.5","7.6729",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","4","4","2.59","2.5-7.5","6.7081",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","1","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","7.27","2.5-7.5","52.8529",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","5.6","2.5-7.5","31.36",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","5.2","2.5-7.5","27.04",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","0.33","<2.5","0.1089","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","0.59","<2.5","0.3481","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","2","2.44","<2.5","5.9536","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","8.6",">7.5","73.96","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","8",">7.5","64","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","5.7","2.5-7.5","32.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","4.88","2.5-7.5","23.8144",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","4.83","2.5-7.5","23.3289",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","4.73","2.5-7.5","22.3729",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","3.6","2.5-7.5","12.96",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","0.55","<2.5","0.3025","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","0.87","<2.5","0.7569","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","0.9","<2.5","0.81","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","3","1.72","<2.5","2.9584","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.22","<2.5","1.4884","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.22","<2.5","1.4884","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.49","<2.5","2.2201","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.61","<2.5","2.5921","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.61","<2.5","2.5921","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.66","<2.5","2.7556","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","1.83","<2.5","3.3489","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","2.05","<2.5","4.2025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","8","5","4","2.1","<2.5","4.41","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","1","1.5","<2.5","2.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","2","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","2","1","<2.5","1","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","2","1.44","<2.5","2.0736","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","2","1.72","<2.5","2.9584","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","3","2.83","2.5-7.5","8.0089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","3","1","<2.5","1","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","3","1.49","<2.5","2.2201","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","4","4","2.5-7.5","16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","4","2.12","<2.5","4.4944","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","1","4","2.26","<2.5","5.1076","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","1","0.98","<2.5","0.9604","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","1","1.7","<2.5","2.89","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","1","1.83","<2.5","3.3489","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","1","1.83","<2.5","3.3489","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","2","0.62","<2.5","0.3844","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","2","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","3","3.94","2.5-7.5","15.5236",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","2","3","1.52","<2.5","2.3104","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","1","3.27","2.5-7.5","10.6929",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","1","2.58","2.5-7.5","6.6564",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","1","2","<2.5","4","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","4.66","2.5-7.5","21.7156",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","4.4","2.5-7.5","19.36",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","4.4","2.5-7.5","19.36",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","2.88","2.5-7.5","8.2944",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","2.11","<2.5","4.4521","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","2","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","3","4.8","2.5-7.5","23.04",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","3","4.51","2.5-7.5","20.3401",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","3","3.83","2.5-7.5","14.6689",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","3","3.61","2.5-7.5","13.0321",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","3","3.11","2.5-7.5","9.6721",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","3","2.72","2.5-7.5","7.3984",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","3.64","2.5-7.5","13.2496",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","1.03","<2.5","1.0609","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","1.15","<2.5","1.3225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","1.51","<2.5","2.2801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","3","4","1.66","<2.5","2.7556","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","1","6.83","2.5-7.5","46.6489",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","1","4.98","2.5-7.5","24.8004",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","1","3.17","2.5-7.5","10.0489",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","1","2.93","2.5-7.5","8.5849",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","2","7.15","2.5-7.5","51.1225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","2","1.28","<2.5","1.6384","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","4","2.55","2.5-7.5","6.5025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","4","1.22","<2.5","1.4884","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","4","4","2.02","<2.5","4.0804","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","1","7.7",">7.5","59.29","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","1","0.98","<2.5","0.9604","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","1","2.34","<2.5","5.4756","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","2","0.81","<2.5","0.6561","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","4","16",">7.5","256","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","4","5.98","2.5-7.5","35.7604",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","1","5","4","0.53","<2.5","0.2809","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","1","0.48","<2.5","0.2304","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","2","0.48","<2.5","0.2304","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","2","0.59","<2.5","0.3481","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","2","0.78","<2.5","0.6084","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","2","1.21","<2.5","1.4641","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","3","0.78","<2.5","0.6084","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","3","0.83","<2.5","0.6889","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","4","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","1","4","1.53","<2.5","2.3409","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","1","7.01","2.5-7.5","49.1401",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","2","9.34",">7.5","87.2356","sound","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","3","10.2",">7.5","104.04","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","3","5.33","2.5-7.5","28.4089",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","3","3.38","2.5-7.5","11.4244",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","15.9",">7.5","252.81","sound","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","11.6",">7.5","134.56","sound","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","5.27","2.5-7.5","27.7729",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","4.77","2.5-7.5","22.7529",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","3.25","2.5-7.5","10.5625",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","2.85","2.5-7.5","8.1225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","2.71","2.5-7.5","7.3441",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","2.67","2.5-7.5","7.1289",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","2","4","2.12","<2.5","4.4944","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","1","1.17","<2.5","1.3689","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","15.6",">7.5","243.36","sound","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","5.86","2.5-7.5","34.3396",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","5.76","2.5-7.5","33.1776",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","5.11","2.5-7.5","26.1121",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","4.75","2.5-7.5","22.5625",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","3.15","2.5-7.5","9.9225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","3.1","2.5-7.5","9.61",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","2","1.79","<2.5","3.2041","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","3","8.6",">7.5","73.96","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","3","3.9","2.5-7.5","15.21",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","3","3.12","2.5-7.5","9.7344",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","3","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","4","7.6",">7.5","57.76","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","3","4","2.22","<2.5","4.9284","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","4","1","8.88",">7.5","78.8544","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","2","4","1","6.9","2.5-7.5","47.61",NA,"10"
