"study_id","site_id","core_id","vegetation_class","habitat","core_length_flag","latitude","longitude","position_notes","year","month","day","position_method"
"Cifuentes_Unpublished","MCU Jiquilisco24","M0801","forested","mangrove","core depth limited by length of corer",13.2226727,-88.45277574,"exact",2014,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jiquilisco25","M0802","forested","mangrove","core depth limited by length of corer",13.19217184,-88.39703635,"exact",2014,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jiquilisco26","M0803","forested","mangrove","core depth limited by length of corer",13.2577981,-88.56111599,"exact",2014,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jiquilisco27","M0804","forested","mangrove","core depth limited by length of corer",13.24060294,-88.56942438,"exact",2014,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jiquilisco7","M0805","forested","mangrove","core depth limited by length of corer",13.27179949,-88.76576539,"exact",2014,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jiquilisco9","M0806","forested","mangrove","core depth limited by length of corer",13.22738367,-88.60431432,"exact",2014,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque2","M0807","forested","mangrove","core depth limited by length of corer",13.26990876,-88.82964245,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque8","M0808","forested","mangrove","core depth limited by length of corer",13.28624197,-88.82975061,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque9","M0809","forested","mangrove","core depth limited by length of corer",13.3502415,-89.0081026,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque10","M0810","forested","mangrove","core depth limited by length of corer",13.33202583,-88.84683047,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque11","M0811","forested","mangrove","core depth limited by length of corer",13.3437427,-88.99810548,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque4","M0812","forested","mangrove","core depth limited by length of corer",13.29016346,-88.85589253,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque5","M0813","forested","mangrove","core depth limited by length of corer",13.30607234,-88.87329842,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque6","M0814","forested","mangrove","core depth limited by length of corer",13.30607622,-88.881051,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque16","M0815","forested","mangrove","core depth limited by length of corer",13.34229936,-88.89080801,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque17","M0816","forested","mangrove","core depth limited by length of corer",13.25974707,-88.82666933,"exact",2015,4,8,"other high resolution"
"Cifuentes_Unpublished","MCU Jaltepeque18","M0817","forested","mangrove","core depth limited by length of corer",13.34421821,-88.92130555,"exact",2015,4,8,"other high resolution"
"Loi_and_Ni_2015","LTL15 High Terrain","M0958","forested","mangrove","core depth limited by length of corer",8.698698,104.843271,"estimated from GE",2013,4,8,"other low resolution"
"Loi_and_Ni_2015","LTL15 Mid Terrain","M0959","forested","mangrove","core depth limited by length of corer",8.704568,104.836063,"estimated from GE",2013,4,8,"other low resolution"
"Loi_and_Ni_2015","LTL15 Low Terrain","M0960","forested","mangrove","core depth limited by length of corer",8.713702,104.827829,"estimated from GE",2013,4,8,"other low resolution"
"Brunskill_et_al_2004","GJB04 1","M0961","forested","mangrove","core depth represents deposit depth",-4.796595,136.850116,"estimated from GE",1997,4,8,"other low resolution"
"Brunskill_et_al_2004","GJB04 3","M0962","forested","mangrove","core depth represents deposit depth",-4.8735,136.97483333333332,"exact",1997,4,8,"other high resolution"
"Brunskill_et_al_2004","GJB04 4","M0963","forested","mangrove","core depth represents deposit depth",-4.857666666666667,136.95666666666668,"exact",1997,4,8,"other high resolution"
"Brunskill_et_al_2004","GJB04 5","M0964","forested","mangrove","core depth represents deposit depth",-4.8373333333333335,136.96566666666666,"exact",1997,4,8,"other high resolution"
"Kao_et_al_2002","WYK02 Watz-wei","M0965","forested","mangrove","core depth limited by length of corer",25.16457,121.417444,"estimated from GE",1998,4,8,"other low resolution"
"Kao_et_al_2002","WYK02 Chu-wei","M0966","forested","mangrove","core depth limited by length of corer",25.155259,121.456044,"estimated from GE",1999,4,8,"other low resolution"
"Yando_et_al_2016","ESY16 Port Aransas","M0967","forested","mangrove","core depth limited by length of corer",27.868474,-97.056789,"approximate",2013,4,8,"other low resolution"
"Yando_et_al_2016","ESY16 Port Fourchon","M0968","forested","mangrove","core depth limited by length of corer",29.11146,-90.198058,"approximate",2013,4,8,"other low resolution"
"Yando_et_al_2016","ESY16 Cedar Key","M0969","forested","mangrove","core depth limited by length of corer",29.143041,-83.031774,"approximate",2013,4,8,"other low resolution"
"Keuskamp_et_al_2013","JAK13 Thuwal","M0970","forested","mangrove","core depth limited by length of corer",22.33111111111111,39.099722222222226,"exact",2011,4,8,"other high resolution"
"Keuskamp_et_al_2013","JAK13 Farazan","M0971","forested","mangrove","core depth limited by length of corer",16.790000000000003,42.099722222222226,"exact",2010,4,8,"other high resolution"
"Callaway_et_al_1997","JCC97 Black mangroves","M0972","forested","mangrove","not specified",25.288607,-80.315636,"approximate",1995,4,8,"other low resolution"
"Chmura_et_al_2003","GLC03CL Rookery Bay 1","M0973","forested","mangrove","core depth limited by length of corer",26,-81.7,"approximate",1994,4,8,"other low resolution"
"Chmura_et_al_2003","GLC03CL Rookery Bay 2","M0974","forested","mangrove","core depth limited by length of corer",26,-81.7,"approximate",1994,4,8,"other low resolution"
"Chmura_et_al_2003","GLC03C Kosrae 1","M0975","forested","mangrove","core depth limited by length of corer",5.3,163,"approximate",1997,4,8,"other low resolution"
"Chmura_et_al_2003","GLC03C Kosrae 2","M0976","forested","mangrove","core depth limited by length of corer",5.3,163,"approximate",1997,4,8,"other low resolution"
"Chmura_et_al_2003","GLC03C Kosrae 3","M0977","forested","mangrove","core depth limited by length of corer",5.3,163,"approximate",1997,4,8,"other low resolution"
"Jones_et_al_2016","Jones_16_AAB1","M0978","forested","mangrove","core depth limited by length of corer",-13.45218855,48.61236306,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB2","M0979","forested","mangrove","core depth limited by length of corer",-13.45212758,48.6068987,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB3","M0980","forested","mangrove","core depth limited by length of corer",-13.46047755,48.63184299,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB4","M0981","forested","mangrove","core depth limited by length of corer",-13.46595091,48.63449413,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB5","M0982","forested","mangrove","core depth limited by length of corer",-13.4578,48.6289,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB6","M0983","forested","mangrove","core depth limited by length of corer",-13.4742,48.6456,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB7","M0984","forested","mangrove","core depth limited by length of corer",-13.477,48.6454,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB8","M0985","forested","mangrove","core depth limited by length of corer",-13.463,48.6456,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB9","M0986","forested","mangrove","core depth limited by length of corer",-13.4633,48.6427,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB10","M0987","forested","mangrove","core depth limited by length of corer",-13.4606,48.6401,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB11","M0988","forested","mangrove","core depth limited by length of corer",-13.4631,48.6125,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB12","M0989","forested","mangrove","core depth limited by length of corer",-13.4632,48.6152,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB13","M0990","forested","mangrove","core depth limited by length of corer",-13.4655,48.6096,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB14","M0991","forested","mangrove","core depth limited by length of corer",-13.4588,48.5916,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB15","M0992","forested","mangrove","core depth limited by length of corer",-13.4575,48.5928,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB16","M0993","forested","mangrove","core depth limited by length of corer",-13.4601,48.593,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB17","M0994","forested","mangrove","core depth limited by length of corer",-13.4656,48.5878,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB18","M0995","forested","mangrove","core depth limited by length of corer",-13.4679,48.5876,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB19","M0996","forested","mangrove","core depth limited by length of corer",-13.4576,48.6067,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB20","M0997","forested","mangrove","core depth limited by length of corer",-13.463,48.6068,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB21","M0998","forested","mangrove","core depth limited by length of corer",-13.4522,48.6235,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB22","M0999","forested","mangrove","core depth limited by length of corer",-13.4524,48.6264,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB23","M1000","forested","mangrove","core depth limited by length of corer",-13.4554,48.6456,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB24","M1001","forested","mangrove","core depth limited by length of corer",-13.5702,48.481,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB25","M1002","forested","mangrove","core depth limited by length of corer",-13.5676,48.4837,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB27","M1003","forested","mangrove","core depth limited by length of corer",-13.5268,48.476,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB28","M1004","forested","mangrove","core depth limited by length of corer",-13.5752,48.4478,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB29","M1005","forested","mangrove","core depth limited by length of corer",-13.5726,48.4589,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB30","M1006","forested","mangrove","core depth limited by length of corer",-13.5779,48.445,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB31","M1007","forested","mangrove","core depth limited by length of corer",-13.5377,48.4868,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB32","M1008","forested","mangrove","core depth limited by length of corer",-13.5404,48.4871,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB33","M1009","forested","mangrove","core depth limited by length of corer",-13.5396,48.4843,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB34","M1010","forested","mangrove","core depth limited by length of corer",-13.5262,48.4456,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB35","M1011","forested","mangrove","core depth limited by length of corer",-13.5454,48.451,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB36","M1012","forested","mangrove","core depth limited by length of corer",-13.5538,48.4589,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB37","M1013","forested","mangrove","core depth limited by length of corer",-13.5429,48.4536,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB38","M1014","forested","mangrove","core depth limited by length of corer",-13.5643,48.445,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB39","M1015","forested","mangrove","core depth limited by length of corer",-13.5726,48.445,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB40","M1016","forested","mangrove","core depth limited by length of corer",-13.5698,48.4478,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB41-42","M1017","forested","mangrove","core depth limited by length of corer",-13.5535,48.4452,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB43","M1018","forested","mangrove","core depth limited by length of corer",-13.5535,48.4508,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB44","M1019","forested","mangrove","core depth limited by length of corer",-13.5536,48.4533,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB45","M1020","forested","mangrove","core depth limited by length of corer",-13.5485,48.4786,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB46","M1021","forested","mangrove","core depth limited by length of corer",-13.5486,48.484,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB47","M1022","forested","mangrove","core depth limited by length of corer",-13.5703,48.4797,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB48","M1023","forested","mangrove","core depth limited by length of corer",-13.5564,48.459,"Exact",2012,4,8,"other high resolution"
"Jones_et_al_2016","Jones_16_AAB49","M1024","forested","mangrove","core depth limited by length of corer",-13.5592,48.4618,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ1","M1025","forested","mangrove","core depth limited by length of corer",-15.4759,47.11321,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ2","M1026","forested","mangrove","core depth limited by length of corer",-15.47385,47.11095,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ3","M1027","forested","mangrove","core depth limited by length of corer",-15.47812,47.10877,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ4","M1028","forested","mangrove","core depth limited by length of corer",-15.47816,47.10429,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ5","M1029","forested","mangrove","core depth limited by length of corer",-15.48466,47.10435,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ6","M1030","forested","mangrove","core depth limited by length of corer",-15.48044,47.09529,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ7","M1031","forested","mangrove","core depth limited by length of corer",-15.46738,47.09747,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ8","M1032","forested","mangrove","core depth limited by length of corer",-15.46512,47.10639,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ9","M1033","forested","mangrove","core depth limited by length of corer",-15.46076,47.10859,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ10","M1034","forested","mangrove","core depth limited by length of corer",-15.43797,47.22014,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ11","M1035","forested","mangrove","core depth limited by length of corer",-15.44011,47.22237,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ12","M1036","forested","mangrove","core depth limited by length of corer",-15.65416,46.99915,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ13","M1037","forested","mangrove","core depth limited by length of corer",-15.6526,47.01889,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ14","M1038","forested","mangrove","core depth limited by length of corer",-15.65985,46.9825,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ15","M1039","forested","mangrove","core depth limited by length of corer",-15.64055,47.0153,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ16","M1040","forested","mangrove","core depth limited by length of corer",-15.63733,47.01191,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ17","M1041","forested","mangrove","core depth limited by length of corer",-15.6515,47.0031,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ18","M1042","forested","mangrove","core depth limited by length of corer",-15.64813,47.00083,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ19","M1043","forested","mangrove","core depth limited by length of corer",-15.46643,47.08777,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ20","M1044","forested","mangrove","core depth limited by length of corer",-15.47091,47.09248,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ21","M1045","forested","mangrove","core depth limited by length of corer",-15.46176,47.09236,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ22","M1046","forested","mangrove","core depth limited by length of corer",-15.4573,47.09234,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ23","M1047","forested","mangrove","core depth limited by length of corer",-15.4804,47.0367,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ24","M1048","forested","mangrove","core depth limited by length of corer",-15.48493,47.03671,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ25","M1049","forested","mangrove","core depth limited by length of corer",-15.48489,47.04137,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ26","M1050","forested","mangrove","core depth limited by length of corer",-15.48486,47.04603,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ27","M1051","forested","mangrove","core depth limited by length of corer",-15.58837,46.91308,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ28","M1052","forested","mangrove","core depth limited by length of corer",-15.58394,46.9174,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ29","M1053","forested","mangrove","core depth limited by length of corer",-15.58611,46.93982,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ30","M1054","forested","mangrove","core depth limited by length of corer",-15.52796,47.02455,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ31","M1055","forested","mangrove","core depth limited by length of corer",-15.51429,47.02285,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ32","M1056","forested","mangrove","core depth limited by length of corer",-15.51984,47.02168,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ33","M1057","forested","mangrove","core depth limited by length of corer",-15.52792,47.03859,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ34","M1058","forested","mangrove","core depth limited by length of corer",-15.5468,47.04011,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ35","M1059","forested","mangrove","core depth limited by length of corer",-15.53994,47.04843,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ36","M1060","forested","mangrove","core depth limited by length of corer",-15.54286,47.02609,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ37","M1061","forested","mangrove","core depth limited by length of corer",-15.52123,47.0161,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ38","M1062","forested","mangrove","core depth limited by length of corer",-15.53327,47.0358,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ39","M1063","forested","mangrove","core depth limited by length of corer",-15.54271,47.03867,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ40","M1064","forested","mangrove","core depth limited by length of corer",-15.54203,46.99533,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ41","M1065","forested","mangrove","core depth limited by length of corer",-15.54073,47.02215,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ42","M1066","forested","mangrove","core depth limited by length of corer",-15.53659,46.99864,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ43","M1067","forested","mangrove","core depth limited by length of corer",-15.47285,47.20491,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ44","M1068","forested","mangrove","core depth limited by length of corer",-15.47078,47.19588,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ45","M1069","forested","mangrove","core depth limited by length of corer",-15.46853,47.20257,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ46","M1070","forested","mangrove","core depth limited by length of corer",-15.54468,46.9439,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ47","M1071","forested","mangrove","core depth limited by length of corer",-15.5447,46.94166,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ48","M1072","forested","mangrove","core depth limited by length of corer",-15.59689,46.92649,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ49","M1073","forested","mangrove","core depth limited by length of corer",-15.60122,46.92653,"Exact",2012,4,8,"other high resolution"
"Blue_Ventures_Unpublished","BV_Unpubl_MHJ50","M1074","forested","mangrove","core depth limited by length of corer",-15.60113,46.92216,"Exact",2012,4,8,"other high resolution"
"C._Sanders_Unpublished","CJS Unpublished Evans Head","M1075","forested","mangrove","core depth limited by length of corer",-29.120667,153.427611,"Exact",2013,4,8,"other high resolution"
"C._Sanders_Unpublished","CJS Unpublished Ballina","M1076","forested","mangrove","core depth limited by length of corer",-28.879906,153.559178,"Exact",2013,4,8,"other high resolution"
"C._Sanders_Unpublished","CJS Unpublished Wallis Lake","M1077","forested","mangrove","core depth limited by length of corer",-32.337861,152.488694,"Exact",2013,4,8,"other high resolution"
"C._Sanders_Unpublished","CJS Unpublished Botany Bay B1","M1078","forested","mangrove","core depth limited by length of corer",-34.012128,151.150011,"Exact",2013,4,8,"other high resolution"
"C._Sanders_Unpublished","CJS Unpublished Botany Bay BB","M1079","forested","mangrove","core depth limited by length of corer",-34.031167,151.157075,"Exact",2013,4,8,"other high resolution"
"C._Sanders_Unpublished","CJS Unpublished Botany Bay S1","M1080","forested","mangrove","core depth limited by length of corer",-34.031122,151.137131,"Exact",2013,4,8,"other high resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR D1","M1081","forested","mangrove","core depth limited by length of corer",-12.519661,130.906031,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR D2","M1082","forested","mangrove","core depth limited by length of corer",-12.519636,130.905805,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR D3","M1083","forested","mangrove","core depth limited by length of corer",-12.519602,130.905585,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR D4","M1084","forested","mangrove","core depth limited by length of corer",-12.51958,130.905362,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR D5","M1085","forested","mangrove","core depth limited by length of corer",-12.519519,130.905125,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR D6","M1086","forested","mangrove","core depth limited by length of corer",-12.519453,130.904907,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR H1","M1087","forested","mangrove","core depth limited by length of corer",-18.255161,146.272092,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR H2","M1088","forested","mangrove","core depth limited by length of corer",-18.254936,146.272122,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR H3","M1089","forested","mangrove","core depth limited by length of corer",-18.254717,146.272162,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR H4","M1090","forested","mangrove","core depth limited by length of corer",-18.2545,146.27219,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR H5","M1091","forested","mangrove","core depth limited by length of corer",-18.254299,146.272237,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR H6","M1092","forested","mangrove","core depth limited by length of corer",-18.254071,146.272273,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR SB1","M1093","forested","mangrove","core depth limited by length of corer",-24.1906,151.876581,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR SB2","M1094","forested","mangrove","core depth limited by length of corer",-24.190545,151.876346,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR SB3","M1095","forested","mangrove","core depth limited by length of corer",-24.190472,151.876088,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR SB4","M1096","forested","mangrove","core depth limited by length of corer",-24.190422,151.875845,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR SB5","M1097","forested","mangrove","core depth limited by length of corer",-24.190361,151.875601,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR SB6","M1098","forested","mangrove","core depth limited by length of corer",-24.190284,151.875375,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR Melb 1","M1099","forested","mangrove","core depth limited by length of corer",-38.257169,144.487006,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR Melb 2","M1100","forested","mangrove","core depth limited by length of corer",-38.256943,144.487031,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR Melb 3","M1101","forested","mangrove","core depth limited by length of corer",-38.256721,144.487045,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR Melb 6","M1102","forested","mangrove","core depth limited by length of corer",-38.256051,144.487123,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR N1","M1103","forested","mangrove","core depth limited by length of corer",-32.846236,151.7673,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR N2","M1104","forested","mangrove","core depth limited by length of corer",-32.846255,151.767027,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR N3","M1105","forested","mangrove","core depth limited by length of corer",-32.846255,151.766775,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR N4","M1106","forested","mangrove","core depth limited by length of corer",-32.846257,151.766504,"estimated from GE",2015,4,8,"other low resolution"
"Sanders_et_al_2016_JGR_Biogeoscience","CJS16 JGR N5","M1107","forested","mangrove","core depth limited by length of corer",-32.846272,151.766233,"estimated from GE",2015,4,8,"other low resolution"
