"study_id","site_id","site_description","salinity_class","salinity_method","vegetation_class","vegetation_method"
"Nahlik_and_Fennessy_2016","NWCA11-2423","Stono River; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1235","Cypress Creek; South Atlantic Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1109","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1114","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1118","Suisun Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1123","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1127","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1129","Lower Santa Clara River; California","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1131","Albion River-Frontal Pacific Ocean; California","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1133","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1136","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1140","Suisun Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1144","Marsh Creek; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1147","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1150","Humboldt Bay-Frontal Pacific Ocean; California","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1205","Delaware Bay-Deep; Mid Atlantic","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1207","Rehoboth Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1209","Delaware Bay-Deep; Mid Atlantic","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1223","Indian River Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1238","Halfway Lake-St. Johns River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1239","Rooker Bay; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1247","East River-Apalachicola River Frontal; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1248","Tolomato River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1249","Upper Florida Keys; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1256","Goose Creek-Dickerson Bay Frontal; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1258","Dobes Hole Lake-Withlacoochee River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1263","Rocky Creek-Bumblebee Creek Frontal; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1271","Okaloacoochee Slough; South Atlantic Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1275","South Fork of the St. Lucie River-Indian River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1777","Wicomico River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1381","Crooked River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1384","South Newport River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1385","Ossabaw Sound-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1388","Medway River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1389","Wilmington River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1392","Sapelo River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1393","Crooked River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1395","Sapelo River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1396","Ossabaw Sound-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1397","Crooked River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1400","Sapelo River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1401","Wilmington River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1404","Medway River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1408","Medway River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1409","Lower St. Marys River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1411","North Newport River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1412","Wilmington River-Atlantic Ocean; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1667","Gueydan Canal-Frontal Intercoastal Waterway; Lower Mississippi","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1670","Intracoastal Waterway-Frontal Calcasieu Lake; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1675","Bayou Terre Aux Boeufs-Frontal Breton Sound; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1678","Intracoastal Waterway-Frontal Calcasieu Lake; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1680","Weeks Bayou-Frontal Vermilion Bay; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1681","Lower Atchafalaya River; Lower Mississippi","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1691","Black Lake Bayou-Starks North Canal; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1694","Bayou Pointe Au Chien-Frontal Timbalier Bay; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1701","Sabine Canal-Bayou Choupique; Lower Mississippi","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1703","Bayou Des Allemands-Lake Salvador; Lower Mississippi","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1773","Wicomico River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1778","Upper Chincoteague Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1788","Marumsco Creek-Pocomoke Sound; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1789","Little Choptank River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1798","Upper Tangier Sound; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1801","Wicomico River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1810","Wicomico River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1816","Upper Chincoteague Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1817","Honga River-Chesapeake Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1819","Honga River-Chesapeake Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1832","Sheepscot River; New England","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1835","Outlet Saco River; New England","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1966","Pass Marianne-Mississippi Sound; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1969","Biloxi Bay-Mississippi Sound; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1970","West Pascagoula River-Pascagoula River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1973","Ship Island Pass-Mississippi Sound; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1977","West Pascagoula River-Pascagoula River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1391","Pudding Creek-Satilla River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1978","Back Bay of Biloxi-Biloxi Bay; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1990","Mikes River-Pearl River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1993","West Pascagoula River-Pascagoula River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2031","Limestone Creek-Northeast Cape Fear River; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2033","Lake Mattamuskeet-Rose Bay; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2036","Alligator River; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2038","Oyster Creek-Jarrett Bay; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2040","Pamlico River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2042","Headwaters Pungo River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2043","Lockwoods Folly River; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2047","Harrisons Creek-Northeast Cape Fear River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2048","Pamlico Sound-Hatteras Inlet; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2051","Middle Trent River; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2070","Currituck Sound; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2073","Headwaters Pungo River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2074","Croatan Sound; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2075","Limestone Creek-Northeast Cape Fear River; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2076","Pamlico Sound-Hatteras Inlet; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2077","Lake Mattamuskeet-Rose Bay; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2079","Intracoastal Waterway-Pungo River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2081","Lake Mattamuskeet-Rose Bay; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2168","Hampton River-Frontal Atlantic Ocean; New England","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2170","Great Bay Drainages; New England","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2175","Hampton River-Frontal Atlantic Ocean; New England","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2177","Lamprey River; New England","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R081","Upper Laguna Madre; Texas Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R011","Upper Bayou Boeuf; Lower Mississippi","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R028","St. Sebastian River-Vero Beach Main Canal Frontal; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R029","Lake Kerr; South Atlantic Gulf","palustrine","field observation",NA,"field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R037","Upper Bayou Boeuf; Lower Mississippi","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R069","Headwaters White Oak River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R073","Henderson Creek-Barron River Frontal; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R074","Everglades National Park; South Atlantic Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R076","Bayou Terre Aux Boeufs-Frontal Breton Sound; Lower Mississippi","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-R077","Henderson Creek-Barron River Frontal; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2527","Laguna Atascosa; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2530","Old River-Trinity River; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2535","Keller Branch-Lavaca River; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2540","Lower Oyster Creek; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2541","East Fork Double Bayou; Texas Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2542","Barker Reservoir; Texas Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2543","West Sandy Creek-Sandy Creek; Texas Gulf","palustrine","field observation",NA,"field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2546","East Fork Double Bayou; Texas Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2551","Keller Branch-Lavaca River; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2557","Cedar Bayou-Frontal Galveston Bay; Texas Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2562","East Fork Double Bayou; Texas Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2564","Dickinson Bayou; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2571","San Antonio River-Guadalupe River; Texas Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2573","East Fork Double Bayou; Texas Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2580","Halls Bayou; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2584","Lower Oyster Creek; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2589","Cedar Bayou-Frontal Galveston Bay; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2591","San Antonio Bay-Espiritu Santo Bay; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2593","East Fork Double Bayou; Texas Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2642","Metompkin Bay-Burtons Bay; Mid Atlantic","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2644","Nomini Creek-Potomac River; Mid Atlantic","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2655","Metompkin Bay-Burtons Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2656","Nomini Creek-Potomac River; Mid Atlantic","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2658","Mobjack Bay-Lower Chesapeake Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2660","Messongo Creek-Pocomoke Sound; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2665","Mobjack Bay-Lower Chesapeake Bay; Mid Atlantic","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2667","Mobjack Bay-Lower Chesapeake Bay; Mid Atlantic","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2670","Nomini Creek-Potomac River; Mid Atlantic","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2673","Magothy Bay-Cobb Bay; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1383","Cobb Creek-Altamaha River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1954","Back Bay of Biloxi-Biloxi Bay; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1410","Black Creek; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2905","Upper San Luis Rey River; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2908","San Francisco Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2910","Suisun Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2914","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2917","Arroyo Seco; California","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2918","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2921","San Pablo Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2922","San Francisco Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2924","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2940","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2947","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2949","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3045","Mill Creek-Suwannee River; South Atlantic Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3051","Lower Loxahatchee River; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3052","Rocky Creek-Bumblebee Creek Frontal; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3062","Rooker Bay; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3069","Tolomato River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3077","Ochlockonee Bay-Apalachee Bay; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3091","Alligator Creek-Salt Creek Frontal; South Atlantic Gulf","estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3093","Lower St. Marks River; South Atlantic Gulf","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3568","Little Choptank River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-3581","Wicomico River; Mid Atlantic","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4706","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4709","Drakes Bay-Frontal Pacific Ocean; California","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4713","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4716","McGrath Lake-Frontal Pacific Ocean; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4717","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4721","San Pablo Bay; California","estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-4729","Suisun Bay; California","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-2071","Kehukee Swamp-Roanoke River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1314","Attapulgus Creek; South Atlantic Gulf","palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1402","Sapelo River-Atlantic Ocean; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1386","Doctors Creek-Altamaha River; South Atlantic Gulf","palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1406","Cat Creek-Aucilla River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessy_2016","NWCA11-1423","Doctors Creek-Altamaha River; South Atlantic Gulf","palustrine","field observation","forested","field observation"
