"ID","region","subregion","biome","date","plot_name","tree_number","genus","species","dbh","height","live","tree_notes","use_for_allometry","plot_type","plot_shape","baf","plot_area","lat1","lon1","lat2","lon2","lat3","lon3","lat4","lon4","collected_by","digitized_by"
"SanBernardoW7_tree_32","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","32","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_33","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","33","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_34","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","34","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_35","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","35","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_36","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","36","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_37","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","37","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_38","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","38","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_39","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","39","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_40","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","40","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW7_tree_41","central_america","Honduras","mangrove","2004-08-20","SanBernardoW7","41","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.09224,87.334132,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_1","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","1","Avicennia","germinans",4.35,5.61,1,"",1,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_2","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","2","Avicennia","germinans",5.35,4.3,1,"",1,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_3","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","3","Avicennia","germinans",7.5,4.91,1,"",1,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_4","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","4","Avicennia","germinans",6.4,4.38,1,"",1,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_5","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","5","Avicennia","germinans",2,2.84,1,"",1,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_6","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","6","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_7","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","7","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_8","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","8","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_9","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","9","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_10","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","10","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_11","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","11","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_12","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","12","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_13","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","13","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_14","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","14","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_15","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","15","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_16","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","16","Avicennia","germinans",10,8.137,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_17","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","17","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_18","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","18","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_19","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","19","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_20","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","20","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_21","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","21","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_22","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","22","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_23","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","23","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_24","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","24","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_25","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","25","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_26","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","26","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_27","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","27","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_28","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","28","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_29","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","29","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_30","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","30","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_31","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","31","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_32","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","32","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_33","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","33","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_34","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","34","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_35","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","35","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_36","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","36","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_37","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","37","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_38","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","38","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_39","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","39","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_40","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","40","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_41","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","41","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_42","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","42","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_43","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","43","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_44","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","44","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_45","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","45","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_46","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","46","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_47","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","47","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_48","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","48","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_49","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","49","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_50","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","50","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_51","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","51","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_52","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","52","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_53","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","53","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_54","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","54","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_55","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","55","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_56","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","56","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_57","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","57","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_58","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","58","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_59","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","59","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_60","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","60","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_61","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","61","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_62","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","62","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_63","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","63","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_64","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","64","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_65","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","65","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_66","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","66","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_67","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","67","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_68","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","68","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_69","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","69","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_70","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","70","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_71","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","71","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_72","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","72","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_73","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","73","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_74","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","74","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_75","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","75","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_76","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","76","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_77","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","77","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_78","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","78","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_79","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","79","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_80","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","80","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_81","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","81","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_82","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","82","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_83","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","83","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_84","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","84","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_85","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","85","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_86","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","86","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_87","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","87","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"SanBernardoW8_tree_88","central_america","Honduras","mangrove","2004-08-20","SanBernardoW8","88","Avicennia","germinans",5,4.2685,1,"estimated dbh and modeled height",0,"f","r",-9999,78.5,13.092416,87.334322,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
