study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_method,position_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,habitat,inundation_class,inundation_method,inundation_notes,core_length_flag
Vincent_and_Dionne_2023,Drakes Island,Drakes Island61,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island62,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island63,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island64,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island65,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island66,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island67,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island68,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island69,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island70,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island71,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island72,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island73,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island74,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island75,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island76,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island77,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island78,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island79,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island80,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island81,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island82,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island83,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island84,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island85,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island86,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island87,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island88,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island89,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island90,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island91,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island92,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island93,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island94,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island95,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Drakes Island,Drakes Island96,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.330387115478516,-70.55243682861328,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
