study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Nahlik_and_Fennessy_2016,NWCA11-2566,NWCA11-2566-4060,2011,8,31,NA,29.61556355,-94.42741246,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Texas,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2537,NWCA11-2537-4062,2011,8,25,NA,29.73924291,-94.05653488,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Texas,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2030,NWCA11-2030-4067,2011,7,21,NA,34.67617021,-77.06488669,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-6301,NWCA11-6301-4075,2011,7,12,NA,46.42461835,-123.8872007,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Washington,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-4499,NWCA11-4499-4076,2011,7,25,NA,46.42459022,-123.8834607,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Washington,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-4503,NWCA11-4503-4078,2011,6,23,NA,46.4198428,-123.8880407,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Washington,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1418,NWCA11-1418-4081,2011,7,5,NA,31.44216271,-81.35898368,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1417,NWCA11-1417-4082,2011,7,12,NA,31.92492714,-80.99062468,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-3586,NWCA11-3586-4289,2011,8,25,NA,38.44595799,-76.27864554,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-3583,NWCA11-3583-4290,2011,8,5,NA,38.45196685,-76.2845001,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1813,NWCA11-1813-4302,2011,8,4,NA,38.45235702,-76.28225203,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1805,NWCA11-1805-4303,2011,7,29,NA,38.45040918,-76.28160913,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1803,NWCA11-1803-4304,2011,8,6,NA,38.4492246,-76.28777538,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1793,NWCA11-1793-4305,2011,7,28,NA,38.40964554,-76.08284009,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1779,NWCA11-1779-4307,2011,7,27,NA,38.4498007,-76.28090162,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1776,NWCA11-1776-4308,2011,8,18,NA,38.45221899,-75.98236761,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1369,NWCA11-1369-4309,2011,10,13,NA,31.94268068,-81.08486736,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-3580,NWCA11-3580-4315,2011,9,15,NA,38.27567447,-76.18541016,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-3588,NWCA11-3588-4316,2011,9,16,NA,38.23172369,-75.81330948,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Maryland,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1180,NWCA11-1180-4353,2011,9,5,NA,41.26666966,-72.50269329,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Connecticut,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1752,NWCA11-1752-4366,2011,7,18,NA,41.42134193,-70.57003017,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,United States,Massachusetts,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1753,NWCA11-1753-4367,2011,7,11,NA,42.16868626,-70.71744636,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Massachusetts,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2265,NWCA11-2265-4370,2011,9,20,NA,40.76595871,-72.88414359,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2265,NWCA11-2265-4371,2011,9,30,NA,40.76595871,-72.88414359,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2269,NWCA11-2269-4374,2011,8,25,NA,40.80414415,-72.70037024,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R052,NWCA11-R052-4389,2011,7,11,NA,37.41522,-76.71689,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Virginia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R071,NWCA11-R071-4394,2011,7,8,NA,35.0862,-75.99199,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2390,NWCA11-2390-4397,2011,8,8,NA,41.71083592,-71.28859438,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Rhode Island,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2382,NWCA11-2382-4404,2011,8,7,NA,41.70993455,-71.30472843,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Rhode Island,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2529,NWCA11-2529-4444,2011,9,7,NA,28.84890976,-95.47948705,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Texas,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2529,NWCA11-2529-4445,2011,6,20,NA,28.84890976,-95.47948705,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Texas,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R006,NWCA11-R006-4446,2011,6,14,NA,33.32997,-79.18111,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2262,NWCA11-2262-4465,2011,9,22,NA,40.63260215,-73.47579134,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2281,NWCA11-2281-4466,2011,9,27,NA,40.6361534,-73.40055922,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2279,NWCA11-2279-4468,2011,9,21,NA,40.61940448,-73.49561303,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2273,NWCA11-2273-4473,2011,9,24,NA,40.60574765,-73.61660975,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2269,NWCA11-2269-4475,2011,9,29,NA,40.80414415,-72.70037024,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New York,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R024,NWCA11-R024-4497,2011,6,15,NA,33.34816,-79.18911,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2179,NWCA11-2179-4501,2011,8,3,NA,43.05291752,-70.76494087,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Hampshire,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2045,NWCA11-2045-4541,2011,5,16,NA,35.39328314,-76.38081164,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2049,NWCA11-2049-4543,2011,5,19,NA,35.38837011,-76.3193744,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2382,NWCA11-2382-4551,2011,9,6,NA,41.70993455,-71.30472843,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Rhode Island,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1187,NWCA11-1187-4687,2011,9,8,NA,41.33323209,-72.36323146,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Connecticut,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1184,NWCA11-1184-4689,2011,9,7,NA,41.26237415,-72.72814285,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Connecticut,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1180,NWCA11-1180-4691,2011,9,25,NA,41.26666966,-72.50269329,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Connecticut,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R080,NWCA11-R080-4739,2011,9,4,NA,28.28716,-96.5732,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Texas,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R003,NWCA11-R003-4771,2011,9,14,NA,34.69811,-76.5993,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R007,NWCA11-R007-4772,2011,6,13,NA,32.54745,-80.5279,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-R012,NWCA11-R012-4773,2011,9,13,NA,33.95586,-77.93398,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2555,NWCA11-2555-4794,2011,9,22,NA,28.36146818,-96.67132832,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Texas,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1696,NWCA11-1696-4862,2011,8,9,NA,29.80036487,-92.96307768,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Louisiana,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1278,NWCA11-1278-4912,2011,5,16,NA,29.04275586,-82.73388372,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Florida,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1291,NWCA11-1291-4915,2011,7,27,NA,29.7002526,-85.18880333,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Florida,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1292,NWCA11-1292-4916,2011,6,2,NA,29.90533872,-81.32656674,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Florida,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1300,NWCA11-1300-4917,2011,6,6,NA,30.10445965,-84.17312447,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Florida,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1305,NWCA11-1305-4918,2011,5,11,NA,28.71130308,-80.73938706,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Florida,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1342,NWCA11-1342-4929,2011,6,8,NA,30.02559654,-84.45934041,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Florida,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1637,NWCA11-1637-4958,2011,5,25,NA,29.74652906,-89.67261177,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Louisiana,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1368,NWCA11-1368-4970,2011,6,23,NA,31.65831876,-81.38700135,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1368,NWCA11-1368-4971,2011,8,23,NA,31.65831876,-81.38700135,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1369,NWCA11-1369-4972,2011,8,18,NA,31.94268068,-81.08486736,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1370,NWCA11-1370-4973,2011,6,1,NA,31.14404427,-81.53083458,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1377,NWCA11-1377-4978,2011,6,2,NA,31.00795192,-81.62600485,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1379,NWCA11-1379-4979,2011,7,19,NA,31.49198057,-81.26599112,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Georgia,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1009,NWCA11-1009-5059,2011,9,27,NA,30.76862632,-87.98055394,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,United States,Alabama,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1035,NWCA11-1035-5062,2011,9,29,NA,30.79802854,-87.96467857,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Alabama,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1953,NWCA11-1953-5098,2011,5,24,NA,30.37253218,-88.83512847,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Mississippi,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1946,NWCA11-1946-5100,2011,5,7,NA,30.41902926,-88.56129586,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Mississippi,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1653,NWCA11-1653-5111,2011,5,26,NA,29.63270597,-89.78440641,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Louisiana,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-1666,NWCA11-1666-5115,2011,5,3,NA,29.77454868,-93.53254947,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,Louisiana,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2069,NWCA11-2069-5119,2011,6,23,NA,35.16419214,-75.82971662,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,NA,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2455,NWCA11-2455-5125,2011,7,13,NA,32.36546676,-80.54524985,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2446,NWCA11-2446-5128,2011,6,22,NA,32.64506039,-80.27531255,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2442,NWCA11-2442-5130,2011,6,29,NA,32.52475031,-80.46577144,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2424,NWCA11-2424-5131,2011,7,6,NA,33.01048243,-79.37628417,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2403,NWCA11-2403-5142,2011,6,27,NA,32.64357232,-80.28364324,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2068,NWCA11-2068-5147,2011,5,25,NA,34.9931171,-76.54916931,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2065,NWCA11-2065-5149,2011,5,18,NA,35.37913472,-76.30374219,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,North Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-3988,NWCA11-3988-5155,2011,8,30,NA,39.35109743,-74.53768623,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-3989,NWCA11-3989-5156,2011,9,27,NA,40.43198185,-73.99264072,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2222,NWCA11-2222-5160,2011,8,2,NA,39.50874337,-74.32292187,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2220,NWCA11-2220-5161,2011,8,9,NA,39.29979086,-74.70599592,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2215,NWCA11-2215-5162,2011,9,26,NA,40.43152435,-73.99267738,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2207,NWCA11-2207-5163,2011,9,28,NA,40.43227043,-73.99172257,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2205,NWCA11-2205-5164,2011,8,18,NA,39.34671067,-74.49078096,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2204,NWCA11-2204-5165,2011,8,11,NA,39.30816896,-74.72408222,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2203,NWCA11-2203-5166,2011,8,3,NA,39.55922116,-74.30403876,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2199,NWCA11-2199-5167,2011,9,14,NA,40.43013205,-73.99095193,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2198,NWCA11-2198-5168,2011,8,31,NA,39.85642113,-74.14681089,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2197,NWCA11-2197-5169,2011,7,28,NA,39.35160706,-74.54094939,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2196,NWCA11-2196-5170,2011,8,10,NA,39.2908343,-74.70713435,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2195,NWCA11-2195-5172,2011,6,15,NA,40.43887063,-74.1026518,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2186,NWCA11-2186-5176,2011,8,17,NA,39.3863373,-74.47658677,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2411,NWCA11-2411-5206,2011,6,20,NA,32.39746088,-80.63893141,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,South Carolina,marsh,C2,NA,NA,NA
Nahlik_and_Fennessy_2016,NWCA11-2186,NWCA11-2186-5215,2011,7,27,NA,39.3863373,-74.47658677,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,United States,New Jersey,marsh,C2,NA,NA,NA
