study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag,core_date,core_notes,core_elevation_datum,core_position_accuracy,vegetation_notes,core_position_method,core_elevation_method,aboveground_stem_length,aboveground_mass
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_363,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_364,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_365,43.4392,-3.7749,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_366,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_367,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_368,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_369,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_37,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_370,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_371,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_372,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_373,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_374,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_375,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_376,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_377,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_378,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_379,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_38,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_380,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_381,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_382,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_383,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_384,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_385,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_386,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_387,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_388,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Santander_Bay,Mateo_and_Serrano_unpublished_389,43.4392,-3.7749,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_39,38.728,1.4572,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_390,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_391,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_392,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_393,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_394,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_395,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_396,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_397,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_398,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_399,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_4,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_40,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_400,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_401,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_402,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_403,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_404,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_405,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_406,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_407,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_408,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_409,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_41,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_410,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_411,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_412,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_413,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_414,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_415,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_416,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_417,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_418,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_419,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_42,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_420,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_421,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_422,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_423,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_424,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_425,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_426,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_427,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_428,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_429,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_43,38.728,1.4572,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_430,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_431,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_432,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_433,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_434,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_435,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_436,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_437,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_438,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_439,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_44,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_440,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_441,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_442,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_443,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_444,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_445,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_446,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_447,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_448,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_449,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_45,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_450,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_451,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_452,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_453,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_454,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_455,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_456,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_457,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_458,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_459,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_46,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_460,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_461,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_462,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_463,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_464,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_465,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_466,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_467,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_468,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_469,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Es_Pujols,Mateo_and_Serrano_unpublished_47,38.728,1.4572,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_470,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_471,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_472,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_473,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_474,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_475,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_476,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_477,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_478,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_479,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_48,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_480,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_481,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_482,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_483,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_484,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_485,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_486,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,NA,Mateo_and_Serrano_unpublished_487,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mateo_and_Serrano_unpublished,Oued_Tahaddart,Mateo_and_Serrano_unpublished_488,35.5788,-5.9897,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA
