study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag
CRMS_Database,Tangipahoa,CRMS0030_1,30.304822,-90.329421,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0030_2,30.304822,-90.329421,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0030_3,30.304822,-90.329421,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0034_1,30.303477,-90.385494,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0034_2,30.303477,-90.385494,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0034_3,30.303477,-90.385494,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0103_1,30.397805,-90.259283,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0103_2,30.397805,-90.259283,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS0103_3,30.397805,-90.259283,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS6209_1,30.376046,-90.259891,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS6209_2,30.376046,-90.259891,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,Tangipahoa,CRMS6209_3,30.376046,-90.259891,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0290_1,29.483304,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0290_2,29.483304,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0290_3,29.483304,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0293_1,29.243788,-91.19802,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0293_2,29.243788,-91.19802,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0293_3,29.243788,-91.19802,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0294_1,29.417983,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0294_2,29.417983,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0294_3,29.417983,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0296_1,29.417983,-90.91676,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0296_2,29.417983,-90.91676,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0296_3,29.417983,-90.91676,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0301_1,29.505082,-91.229269,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0301_2,29.505082,-91.229269,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0301_3,29.505082,-91.229269,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0302_1,29.147828,-90.916995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0302_2,29.147828,-90.916995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0302_3,29.147828,-90.916995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0303_1,29.243788,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0303_2,29.243788,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0303_3,29.243788,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0305_1,29.388951,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0305_2,29.388951,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0305_3,29.388951,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0307_1,29.251048,-90.823006,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0307_2,29.251048,-90.823006,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0307_3,29.251048,-90.823006,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0309_1,29.251045,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0309_2,29.251045,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0309_3,29.251045,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0311_1,29.21476,-90.791755,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0311_2,29.21476,-90.791755,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0311_3,29.21476,-90.791755,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0315_1,29.403472,-90.573001,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0315_2,29.403472,-90.573001,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0315_3,29.403472,-90.573001,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0322_1,29.243788,-91.104536,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0322_2,29.243788,-91.104536,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0322_3,29.243788,-91.104536,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0326_1,29.272819,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0326_2,29.272819,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0326_3,29.272819,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0327_1,29.447016,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0327_2,29.447016,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0327_3,29.447016,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0329_1,29.483305,-91.104265,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0329_2,29.483305,-91.104265,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0329_3,29.483305,-91.104265,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0332_1,29.301854,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0332_2,29.301854,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0332_3,29.301854,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0336_1,29.323648,-90.386423,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0336_2,29.323648,-90.386423,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0336_3,29.323648,-90.386423,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0338_1,29.330913,-90.418213,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0338_2,29.330913,-90.418213,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0338_3,29.330913,-90.418213,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0341_1,29.30914,-90.512264,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0341_2,29.30914,-90.512264,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0341_3,29.30914,-90.512264,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0345_1,29.171218,-90.761293,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0345_2,29.171218,-90.761293,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0345_3,29.171218,-90.761293,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0347_1,29.163966,-90.699625,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0347_2,29.163966,-90.699625,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0347_3,29.163966,-90.699625,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0354_1,29.330885,-91.010512,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0354_2,29.330885,-91.010512,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0354_3,29.330885,-91.010512,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0355_1,29.296625,-90.541487,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0355_2,29.296625,-90.541487,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0355_3,29.296625,-90.541487,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0369_1,29.294598,-90.698003,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0369_2,29.294598,-90.698003,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0369_3,29.294598,-90.698003,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0371_1,29.42524,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0371_2,29.42524,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0371_3,29.42524,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0374_1,29.1567,-90.792999,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0374_2,29.1567,-90.792999,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0374_3,29.1567,-90.792999,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0376_1,29.127669,-90.856674,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0376_2,29.127669,-90.856674,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0376_3,29.127669,-90.856674,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0377_1,29.229272,-91.010792,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0377_2,29.229272,-91.010792,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0377_3,29.229272,-91.010792,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0381_1,29.447019,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0381_2,29.447019,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0381_3,29.447019,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0382_1,29.432502,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0382_2,29.432502,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0382_3,29.432502,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0383_1,29.207497,-90.948878,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0383_2,29.207497,-90.948878,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0383_3,29.207497,-90.948878,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0385_1,29.410728,-90.604251,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0385_2,29.410728,-90.604251,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0385_3,29.410728,-90.604251,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0390_1,29.468792,-90.666753,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0390_2,29.468792,-90.666753,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0390_3,29.468792,-90.666753,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0392_1,29.454277,-90.666753,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0392_2,29.454277,-90.666753,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0392_3,29.454277,-90.666753,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0394_1,29.359919,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0394_2,29.359919,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0394_3,29.359919,-90.854257,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0395_1,29.359918,-90.885508,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0395_2,29.359918,-90.885508,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0395_3,29.359918,-90.885508,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0396_1,29.345401,-90.885508,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0396_2,29.345401,-90.885508,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0396_3,29.345401,-90.885508,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0398_1,29.388952,-90.916759,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0398_2,29.388952,-90.916759,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0398_3,29.388952,-90.916759,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0399_1,29.301853,-91.104266,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0399_2,29.301853,-91.104266,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0399_3,29.301853,-91.104266,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0409_1,29.476048,-90.916759,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0409_2,29.476048,-90.916759,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0409_3,29.476048,-90.916759,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0411_1,29.497822,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0411_2,29.497822,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0411_3,29.497822,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0421_1,29.171219,-90.824389,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0421_2,29.171219,-90.824389,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0421_3,29.171219,-90.824389,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0434_1,29.323631,-90.729254,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0434_2,29.323631,-90.729254,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS0434_3,29.323631,-90.729254,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2785_1,29.50508,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2785_2,29.50508,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2785_3,29.50508,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2862_1,29.548629,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2862_2,29.548629,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2862_3,29.548629,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2881_1,29.476049,-91.010511,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2881_2,29.476049,-91.010511,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,Terrebonne,CRMS2881_3,29.476049,-91.010511,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
