study_id,core_id,species_code
CRMS_Database,CRMS2568_3,Mix
CRMS_Database,CRMS4014_1,Eleocharis palustris
CRMS_Database,CRMS4014_2,Eleocharis palustris
CRMS_Database,CRMS4014_3,Eleocharis palustris
CRMS_Database,CRMS4016_1,Eleocharis palustris
CRMS_Database,CRMS4016_2,Eleocharis palustris
CRMS_Database,CRMS4016_3,Eleocharis palustris
CRMS_Database,CRMS4779_1,Swamp
CRMS_Database,CRMS4779_2,Swamp
CRMS_Database,CRMS4779_3,Swamp
CRMS_Database,CRMS4782_1,Swamp
CRMS_Database,CRMS4782_2,Swamp
CRMS_Database,CRMS4782_3,Swamp
CRMS_Database,CRMS4808_1,Swamp
CRMS_Database,CRMS4808_2,Swamp
CRMS_Database,CRMS4808_3,Swamp
CRMS_Database,CRMS4809_1,Swamp
CRMS_Database,CRMS4809_2,Swamp
CRMS_Database,CRMS4809_3,Swamp
CRMS_Database,CRMS4900_1,Swamp
CRMS_Database,CRMS4900_2,Swamp
CRMS_Database,CRMS4900_3,Swamp
CRMS_Database,CRMS4938_1,Swamp
CRMS_Database,CRMS4938_2,Swamp
CRMS_Database,CRMS4938_3,Swamp
CRMS_Database,CRMS5003_1,Swamp
CRMS_Database,CRMS5003_2,Swamp
CRMS_Database,CRMS5003_3,Swamp
CRMS_Database,CRMS6008_1,Swamp
CRMS_Database,CRMS6008_2,Swamp
CRMS_Database,CRMS6008_3,Swamp
CRMS_Database,CRMS6038_1,Swamp
CRMS_Database,CRMS6038_2,Swamp
CRMS_Database,CRMS6038_3,Swamp
CRMS_Database,CRMS6042_1,Swamp
CRMS_Database,CRMS6042_2,Swamp
CRMS_Database,CRMS6042_3,Swamp
CRMS_Database,CRMS0006_1,Spartina patens
CRMS_Database,CRMS0006_2,Spartina patens
CRMS_Database,CRMS0006_3,Spartina patens
CRMS_Database,CRMS0035_1,Swamp
CRMS_Database,CRMS0035_2,Swamp
CRMS_Database,CRMS0035_3,Swamp
CRMS_Database,CRMS2854_1,Sagittaria lancifolia
CRMS_Database,CRMS2854_2,Sagittaria lancifolia
CRMS_Database,CRMS2854_3,Sagittaria lancifolia
CRMS_Database,CRMS3667_1,Spartina patens
CRMS_Database,CRMS3667_2,Spartina patens
CRMS_Database,CRMS3667_3,Spartina patens
CRMS_Database,CRMS4094_1,Eleocharis palustris
CRMS_Database,CRMS4094_2,Eleocharis palustris
CRMS_Database,CRMS4094_3,Eleocharis palustris
CRMS_Database,CRMS4110_1,Eleocharis palustris
CRMS_Database,CRMS4110_2,Eleocharis palustris
CRMS_Database,CRMS4110_3,Eleocharis palustris
CRMS_Database,CRMS4406_1,Spartina patens
CRMS_Database,CRMS4406_2,Spartina patens
CRMS_Database,CRMS4406_3,Spartina patens
CRMS_Database,CRMS4407_1,Spartina patens
CRMS_Database,CRMS4407_2,Spartina patens
CRMS_Database,CRMS4407_3,Spartina patens
CRMS_Database,CRMS0030_1,Sagittaria lancifolia
CRMS_Database,CRMS0030_2,Sagittaria lancifolia
CRMS_Database,CRMS0030_3,Sagittaria lancifolia
CRMS_Database,CRMS0034_1,Sagittaria lancifolia
CRMS_Database,CRMS0034_2,Sagittaria lancifolia
CRMS_Database,CRMS0034_3,Sagittaria lancifolia
CRMS_Database,CRMS0103_1,Swamp
CRMS_Database,CRMS0103_2,Swamp
CRMS_Database,CRMS0103_3,Swamp
CRMS_Database,CRMS6209_1,Swamp
CRMS_Database,CRMS6209_2,Swamp
CRMS_Database,CRMS6209_3,Swamp
CRMS_Database,CRMS0290_1,Eleocharis palustris
CRMS_Database,CRMS0290_2,Eleocharis palustris
CRMS_Database,CRMS0290_3,Eleocharis palustris
CRMS_Database,CRMS0293_1,Spartina patens
CRMS_Database,CRMS0293_2,Spartina patens
CRMS_Database,CRMS0293_3,Spartina patens
CRMS_Database,CRMS0294_1,Eleocharis palustris
CRMS_Database,CRMS0294_2,Eleocharis palustris
CRMS_Database,CRMS0294_3,Eleocharis palustris
CRMS_Database,CRMS0296_1,Eleocharis palustris
CRMS_Database,CRMS0296_2,Eleocharis palustris
CRMS_Database,CRMS0296_3,Eleocharis palustris
CRMS_Database,CRMS0301_1,Mix
CRMS_Database,CRMS0301_2,Mix
CRMS_Database,CRMS0301_3,Mix
CRMS_Database,CRMS0302_1,Spartina alterniflora
CRMS_Database,CRMS0302_2,Spartina alterniflora
CRMS_Database,CRMS0302_3,Spartina alterniflora
CRMS_Database,CRMS0303_1,Spartina patens
CRMS_Database,CRMS0303_2,Spartina patens
CRMS_Database,CRMS0303_3,Spartina patens
CRMS_Database,CRMS0305_1,Mix
CRMS_Database,CRMS0305_2,Mix
CRMS_Database,CRMS0305_3,Mix
CRMS_Database,CRMS0307_1,Spartina patens
CRMS_Database,CRMS0307_2,Spartina patens
CRMS_Database,CRMS0307_3,Spartina patens
CRMS_Database,CRMS0309_1,Spartina patens
CRMS_Database,CRMS0309_2,Spartina patens
CRMS_Database,CRMS0309_3,Spartina patens
CRMS_Database,CRMS0311_1,Spartina alterniflora
CRMS_Database,CRMS0311_2,Spartina alterniflora
CRMS_Database,CRMS0311_3,Spartina alterniflora
CRMS_Database,CRMS0315_1,Spartina patens
CRMS_Database,CRMS0315_2,Spartina patens
CRMS_Database,CRMS0315_3,Spartina patens
CRMS_Database,CRMS0322_1,Spartina alterniflora
CRMS_Database,CRMS0322_2,Spartina alterniflora
CRMS_Database,CRMS0322_3,Spartina alterniflora
CRMS_Database,CRMS0326_1,Spartina patens
CRMS_Database,CRMS0326_2,Spartina patens
CRMS_Database,CRMS0326_3,Spartina patens
CRMS_Database,CRMS0327_1,Eleocharis palustris
CRMS_Database,CRMS0327_2,Eleocharis palustris
CRMS_Database,CRMS0327_3,Eleocharis palustris
CRMS_Database,CRMS0329_1,Eleocharis palustris
CRMS_Database,CRMS0329_2,Eleocharis palustris
CRMS_Database,CRMS0329_3,Eleocharis palustris
CRMS_Database,CRMS0332_1,Spartina patens
CRMS_Database,CRMS0332_2,Spartina patens
CRMS_Database,CRMS0332_3,Spartina patens
CRMS_Database,CRMS0336_1,Spartina alterniflora
CRMS_Database,CRMS0336_2,Spartina alterniflora
CRMS_Database,CRMS0336_3,Spartina alterniflora
CRMS_Database,CRMS0338_1,Spartina alterniflora
CRMS_Database,CRMS0338_2,Spartina alterniflora
CRMS_Database,CRMS0338_3,Spartina alterniflora
CRMS_Database,CRMS0341_1,Spartina alterniflora
CRMS_Database,CRMS0341_2,Spartina alterniflora
CRMS_Database,CRMS0341_3,Spartina alterniflora
CRMS_Database,CRMS0345_1,Spartina alterniflora
CRMS_Database,CRMS0345_2,Spartina alterniflora
CRMS_Database,CRMS0345_3,Spartina alterniflora
CRMS_Database,CRMS0347_1,Spartina alterniflora
CRMS_Database,CRMS0347_2,Spartina alterniflora
CRMS_Database,CRMS0347_3,Spartina alterniflora
CRMS_Database,CRMS0354_1,Spartina patens
CRMS_Database,CRMS0354_2,Spartina patens
CRMS_Database,CRMS0354_3,Spartina patens
CRMS_Database,CRMS0355_1,Spartina alterniflora
CRMS_Database,CRMS0355_2,Spartina alterniflora
CRMS_Database,CRMS0355_3,Spartina alterniflora
CRMS_Database,CRMS0369_1,Spartina patens
CRMS_Database,CRMS0369_2,Spartina patens
CRMS_Database,CRMS0369_3,Spartina patens
CRMS_Database,CRMS0371_1,Sagittaria lancifolia
CRMS_Database,CRMS0371_2,Sagittaria lancifolia
CRMS_Database,CRMS0371_3,Sagittaria lancifolia
CRMS_Database,CRMS0374_1,Spartina alterniflora
CRMS_Database,CRMS0374_2,Spartina alterniflora
CRMS_Database,CRMS0374_3,Spartina alterniflora
CRMS_Database,CRMS0376_1,Spartina alterniflora
CRMS_Database,CRMS0376_2,Spartina alterniflora
CRMS_Database,CRMS0376_3,Spartina alterniflora
CRMS_Database,CRMS0377_1,Spartina alterniflora
CRMS_Database,CRMS0377_2,Spartina alterniflora
CRMS_Database,CRMS0377_3,Spartina alterniflora
CRMS_Database,CRMS0381_1,Panicum hemitomon
CRMS_Database,CRMS0381_2,Panicum hemitomon
CRMS_Database,CRMS0381_3,Panicum hemitomon
CRMS_Database,CRMS0382_1,Panicum hemitomon
CRMS_Database,CRMS0382_2,Panicum hemitomon
CRMS_Database,CRMS0382_3,Panicum hemitomon
CRMS_Database,CRMS0383_1,Spartina alterniflora
CRMS_Database,CRMS0383_2,Spartina alterniflora
CRMS_Database,CRMS0383_3,Spartina alterniflora
CRMS_Database,CRMS0385_1,Spartina patens
CRMS_Database,CRMS0385_2,Spartina patens
CRMS_Database,CRMS0385_3,Spartina patens
CRMS_Database,CRMS0390_1,Spartina patens
CRMS_Database,CRMS0390_2,Spartina patens
CRMS_Database,CRMS0390_3,Spartina patens
CRMS_Database,CRMS0392_1,Spartina patens
CRMS_Database,CRMS0392_2,Spartina patens
CRMS_Database,CRMS0392_3,Spartina patens
CRMS_Database,CRMS0394_1,Spartina patens
CRMS_Database,CRMS0394_2,Spartina patens
CRMS_Database,CRMS0394_3,Spartina patens
CRMS_Database,CRMS0395_1,Spartina patens
CRMS_Database,CRMS0395_2,Spartina patens
CRMS_Database,CRMS0395_3,Spartina patens
CRMS_Database,CRMS0396_1,Spartina patens
CRMS_Database,CRMS0396_2,Spartina patens
CRMS_Database,CRMS0396_3,Spartina patens
CRMS_Database,CRMS0398_1,Spartina patens
CRMS_Database,CRMS0398_2,Spartina patens
CRMS_Database,CRMS0398_3,Spartina patens
CRMS_Database,CRMS0399_1,Spartina patens
CRMS_Database,CRMS0399_2,Spartina patens
CRMS_Database,CRMS0399_3,Spartina patens
CRMS_Database,CRMS0409_1,Panicum hemitomon
CRMS_Database,CRMS0409_2,Panicum hemitomon
CRMS_Database,CRMS0409_3,Panicum hemitomon
CRMS_Database,CRMS0411_1,Panicum hemitomon
CRMS_Database,CRMS0411_2,Panicum hemitomon
CRMS_Database,CRMS0411_3,Panicum hemitomon
CRMS_Database,CRMS0421_1,Spartina alterniflora
CRMS_Database,CRMS0421_2,Spartina alterniflora
CRMS_Database,CRMS0421_3,Spartina alterniflora
CRMS_Database,CRMS0434_1,Spartina patens
CRMS_Database,CRMS0434_2,Spartina patens
CRMS_Database,CRMS0434_3,Spartina patens
CRMS_Database,CRMS2785_1,Sagittaria lancifolia
CRMS_Database,CRMS2785_2,Sagittaria lancifolia
CRMS_Database,CRMS2785_3,Sagittaria lancifolia
CRMS_Database,CRMS2862_1,Panicum hemitomon
CRMS_Database,CRMS2862_2,Panicum hemitomon
CRMS_Database,CRMS2862_3,Panicum hemitomon
CRMS_Database,CRMS2881_1,Panicum hemitomon
CRMS_Database,CRMS2881_2,Panicum hemitomon
CRMS_Database,CRMS2881_3,Panicum hemitomon
CRMS_Database,CRMS2887_1,Panicum hemitomon
CRMS_Database,CRMS2887_2,Panicum hemitomon
CRMS_Database,CRMS2887_3,Panicum hemitomon
CRMS_Database,CRMS3296_1,Mix
CRMS_Database,CRMS3296_2,Mix
CRMS_Database,CRMS3296_3,Mix
CRMS_Database,CRMS4045_1,Eleocharis palustris
CRMS_Database,CRMS4045_2,Eleocharis palustris
CRMS_Database,CRMS4045_3,Eleocharis palustris
CRMS_Database,CRMS4455_1,Spartina alterniflora
CRMS_Database,CRMS4455_2,Spartina alterniflora
CRMS_Database,CRMS4455_3,Spartina alterniflora
CRMS_Database,CRMS5035_1,Swamp
CRMS_Database,CRMS5035_2,Swamp
CRMS_Database,CRMS5035_3,Swamp
CRMS_Database,CRMS0501_1,Spartina patens
CRMS_Database,CRMS0501_2,Spartina patens
CRMS_Database,CRMS0501_3,Spartina patens
CRMS_Database,CRMS0507_1,Spartina patens
CRMS_Database,CRMS0507_2,Spartina patens
CRMS_Database,CRMS0507_3,Spartina patens
CRMS_Database,CRMS0508_1,Spartina patens
CRMS_Database,CRMS0508_2,Spartina patens
CRMS_Database,CRMS0508_3,Spartina patens
CRMS_Database,CRMS0535_1,Spartina patens
CRMS_Database,CRMS0535_2,Spartina patens
CRMS_Database,CRMS0535_3,Spartina patens
CRMS_Database,CRMS0536_1,Spartina patens
CRMS_Database,CRMS0536_2,Spartina patens
CRMS_Database,CRMS0536_3,Spartina patens
CRMS_Database,CRMS0541_1,Mix
CRMS_Database,CRMS0541_2,Mix
CRMS_Database,CRMS0541_3,Mix
CRMS_Database,CRMS0552_1,Sagittaria lancifolia
CRMS_Database,CRMS0552_2,Sagittaria lancifolia
CRMS_Database,CRMS0552_3,Sagittaria lancifolia
CRMS_Database,CRMS0571_1,Panicum hemitomon
CRMS_Database,CRMS0571_2,Panicum hemitomon
CRMS_Database,CRMS0571_3,Panicum hemitomon
CRMS_Database,CRMS0576_1,Spartina patens
CRMS_Database,CRMS0576_2,Spartina patens
CRMS_Database,CRMS0576_3,Spartina patens
CRMS_Database,CRMS0580_1,Spartina patens
CRMS_Database,CRMS0580_2,Spartina patens
CRMS_Database,CRMS0580_3,Spartina patens
CRMS_Database,CRMS0600_1,Spartina patens
CRMS_Database,CRMS0600_2,Spartina patens
CRMS_Database,CRMS0600_3,Spartina patens
CRMS_Database,CRMS0609_1,Mix
CRMS_Database,CRMS0609_2,Mix
CRMS_Database,CRMS0609_3,Mix
CRMS_Database,CRMS0616_1,Spartina patens
CRMS_Database,CRMS0616_2,Spartina patens
CRMS_Database,CRMS0616_3,Spartina patens
CRMS_Database,CRMS0618_1,Spartina patens
CRMS_Database,CRMS0618_2,Spartina patens
CRMS_Database,CRMS0618_3,Spartina patens
CRMS_Database,CRMS0619_1,Spartina patens
CRMS_Database,CRMS0619_2,Spartina patens
CRMS_Database,CRMS0619_3,Spartina patens
CRMS_Database,CRMS0623_1,Spartina patens
CRMS_Database,CRMS0623_2,Spartina patens
CRMS_Database,CRMS0623_3,Spartina patens
CRMS_Database,CRMS0632_1,Spartina patens
CRMS_Database,CRMS0632_2,Spartina patens
CRMS_Database,CRMS0632_3,Spartina patens
CRMS_Database,CRMS0633_1,Spartina patens
CRMS_Database,CRMS0633_2,Spartina patens
CRMS_Database,CRMS0633_3,Spartina patens
CRMS_Database,CRMS1650_1,Spartina patens
CRMS_Database,CRMS1650_2,Spartina patens
CRMS_Database,CRMS1650_3,Spartina patens
CRMS_Database,CRMS1965_1,Spartina patens
CRMS_Database,CRMS1965_2,Spartina patens
CRMS_Database,CRMS1965_3,Spartina patens
CRMS_Database,CRMS2041_1,Spartina patens
CRMS_Database,CRMS2041_2,Spartina patens
CRMS_Database,CRMS2041_3,Spartina patens
Crooks_et_al_2014,HP_A,Picea sitchensis
Crooks_et_al_2014,HP_A,Rosa pisocarpa
Crooks_et_al_2014,HP_A,Rosa nutkana
Crooks_et_al_2014,HP_A,Lonicera involucrata
Crooks_et_al_2014,HP_A,Rubus spectabilis
Crooks_et_al_2014,HP_A,Lysichiton americanus
Crooks_et_al_2014,HP_B,Picea sitchensis
Crooks_et_al_2014,HP_B,Rosa pisocarpa
Crooks_et_al_2014,HP_B,Rosa nutkana
Crooks_et_al_2014,HP_B,Lonicera involucrata
Crooks_et_al_2014,HP_B,Rubus spectabilis
Crooks_et_al_2014,HP_B,Lysichiton americanus
Crooks_et_al_2014,MA_A,Carex lyngbyei
Crooks_et_al_2014,MA_B,Carex lyngbyei
Crooks_et_al_2014,NE_A,Schoenoplectus tabernaemontani
Crooks_et_al_2014,NE_A,Typa angustifolia
Crooks_et_al_2014,NE_B,Schoenoplectus tabernaemontani
Crooks_et_al_2014,NE_B,Typa angustifolia
Crooks_et_al_2014,OI_A,Oenanthe sarmentosa
Crooks_et_al_2014,OI_A,Myrica gale
Crooks_et_al_2014,OI_A,Phalaris arundinacea
Crooks_et_al_2014,OI_A,Picea sitchensis
Crooks_et_al_2014,OI_A,Rosa pisocarpa
Crooks_et_al_2014,OI_A,Spiraea douglasii
Crooks_et_al_2014,OI_A,Rubus spectabilis
Crooks_et_al_2014,OI_A,Rubus ursinus
Crooks_et_al_2014,OI_A,Lysichiton americanus
Crooks_et_al_2014,OI_A,Rosa nutkana
Crooks_et_al_2014,OI_A,Typha latifolia
Crooks_et_al_2014,OI_A,Athyrium filix-femina
Crooks_et_al_2014,OI_A,Gaultheria shallon
Crooks_et_al_2014,OI_A,Lonicera involucrata
Crooks_et_al_2014,OI_B,Oenanthe sarmentosa
Crooks_et_al_2014,OI_B,Myrica gale
Crooks_et_al_2014,OI_B,Phalaris arundinacea
Crooks_et_al_2014,OI_B,Picea sitchensis
Crooks_et_al_2014,OI_B,Rosa pisocarpa
Crooks_et_al_2014,OI_B,Spiraea douglasii
Crooks_et_al_2014,OI_B,Rubus spectabilis
Crooks_et_al_2014,OI_B,Rubus ursinus
Crooks_et_al_2014,OI_B,Lysichiton americanus
Crooks_et_al_2014,OI_B,Rosa nutkana
Crooks_et_al_2014,OI_B,Typha latifolia
Crooks_et_al_2014,OI_B,Athyrium filix-femina
Crooks_et_al_2014,OI_B,Gaultheria shallon
Crooks_et_al_2014,OI_B,Lonicera involucrata
Crooks_et_al_2014,QM_A,Carex lyngbyei
Crooks_et_al_2014,QM_A,Agrostis spp.
Crooks_et_al_2014,QM_B,Carex lyngbyei
Crooks_et_al_2014,QM_B,Agrostis spp.
Crooks_et_al_2014,SS_A,Carex lyngbyei
Crooks_et_al_2014,SS_A,Schoenoplectus tabernaemontani
Crooks_et_al_2014,SS_B,Carex lyngbyei
Crooks_et_al_2014,SS_B,Schoenoplectus tabernaemontani
Crooks_et_al_2014,SP_A,Carex lyngbyei
Crooks_et_al_2014,SP_A,Oenanthe sarmentosa
Crooks_et_al_2014,SP_B,Carex lyngbyei
Crooks_et_al_2014,SP_B,Oenanthe sarmentosa
Crooks_et_al_2014,US_A,unvegetated
Crooks_et_al_2014,US_B,unvegetated
Drake_et_al_2015,FM01,Iva frutescens
Drake_et_al_2015,FM01,Spartina alterniflora
Drake_et_al_2015,FM01,Spartina patens
Drake_et_al_2015,FM02,Iva frutescens
Drake_et_al_2015,FM02,Spartina alterniflora
Drake_et_al_2015,FM02,Spartina patens
Drake_et_al_2015,FM03,Iva frutescens
Drake_et_al_2015,FM03,Spartina alterniflora
Drake_et_al_2015,FM03,Spartina patens
Drake_et_al_2015,FM04,Iva frutescens
Drake_et_al_2015,FM04,Spartina alterniflora
Drake_et_al_2015,FM04,Spartina patens
Drake_et_al_2015,FM05,Iva frutescens
Drake_et_al_2015,FM05,Spartina alterniflora
Drake_et_al_2015,FM05,Spartina patens
Drake_et_al_2015,FM06,Iva frutescens
Drake_et_al_2015,FM06,Spartina alterniflora
Drake_et_al_2015,FM06,Spartina patens
Drake_et_al_2015,FM07,Iva frutescens
Drake_et_al_2015,FM07,Spartina alterniflora
Drake_et_al_2015,FM07,Spartina patens
Drake_et_al_2015,FM08,Iva frutescens
Drake_et_al_2015,FM08,Spartina alterniflora
Drake_et_al_2015,FM08,Spartina patens
Drake_et_al_2015,FM09,Iva frutescens
Drake_et_al_2015,FM09,Spartina alterniflora
Drake_et_al_2015,FM09,Spartina patens
Drake_et_al_2015,FM10,Iva frutescens
Drake_et_al_2015,FM10,Spartina alterniflora
Drake_et_al_2015,FM10,Spartina patens
Drake_et_al_2015,FU01,Iva frutescens
Drake_et_al_2015,FU01,Spartina alterniflora
Drake_et_al_2015,FU01,Spartina patens
Drake_et_al_2015,FU02,Iva frutescens
Drake_et_al_2015,FU02,Spartina alterniflora
Drake_et_al_2015,FU02,Spartina patens
Drake_et_al_2015,FU03,Iva frutescens
Drake_et_al_2015,FU03,Spartina alterniflora
Drake_et_al_2015,FU03,Spartina patens
Drake_et_al_2015,FU04,Iva frutescens
Drake_et_al_2015,FU04,Spartina alterniflora
Drake_et_al_2015,FU04,Spartina patens
Drake_et_al_2015,FU05,Iva frutescens
Drake_et_al_2015,FU05,Spartina alterniflora
Drake_et_al_2015,FU05,Spartina patens
Drake_et_al_2015,FU06,Iva frutescens
Drake_et_al_2015,FU06,Spartina alterniflora
Drake_et_al_2015,FU06,Spartina patens
Drake_et_al_2015,FU07,Iva frutescens
Drake_et_al_2015,FU07,Spartina alterniflora
Drake_et_al_2015,FU07,Spartina patens
Drake_et_al_2015,FU08,Iva frutescens
Drake_et_al_2015,FU08,Spartina alterniflora
Drake_et_al_2015,FU08,Spartina patens
Drake_et_al_2015,FU09,Iva frutescens
Drake_et_al_2015,FU09,Spartina alterniflora
Drake_et_al_2015,FU09,Spartina patens
Drake_et_al_2015,FU10,Iva frutescens
Drake_et_al_2015,FU10,Spartina alterniflora
Drake_et_al_2015,FU10,Spartina patens
Drake_et_al_2015,PRM01,Baccharis halimifolia
Drake_et_al_2015,PRM01,Distichlis spicata
Drake_et_al_2015,PRM01,Phragmites australis
Drake_et_al_2015,PRM01,Spartina alterniflora
Drake_et_al_2015,PRM01,Spartina patens
Drake_et_al_2015,PRM02,Baccharis halimifolia
Drake_et_al_2015,PRM02,Distichlis spicata
Drake_et_al_2015,PRM02,Phragmites australis
Drake_et_al_2015,PRM02,Spartina alterniflora
Drake_et_al_2015,PRM02,Spartina patens
Drake_et_al_2015,PRM03,Baccharis halimifolia
Drake_et_al_2015,PRM03,Distichlis spicata
Drake_et_al_2015,PRM03,Phragmites australis
Drake_et_al_2015,PRM03,Spartina alterniflora
Drake_et_al_2015,PRM03,Spartina patens
Drake_et_al_2015,PRM04,Baccharis halimifolia
Drake_et_al_2015,PRM04,Distichlis spicata
Drake_et_al_2015,PRM04,Phragmites australis
Drake_et_al_2015,PRM04,Spartina alterniflora
Drake_et_al_2015,PRM04,Spartina patens
Drake_et_al_2015,PRM05,Baccharis halimifolia
Drake_et_al_2015,PRM05,Distichlis spicata
Drake_et_al_2015,PRM05,Phragmites australis
Drake_et_al_2015,PRM05,Spartina alterniflora
Drake_et_al_2015,PRM05,Spartina patens
Drake_et_al_2015,PRM06,Baccharis halimifolia
Drake_et_al_2015,PRM06,Distichlis spicata
Drake_et_al_2015,PRM06,Phragmites australis
Drake_et_al_2015,PRM06,Spartina alterniflora
Drake_et_al_2015,PRM06,Spartina patens
Drake_et_al_2015,PRM07,Baccharis halimifolia
Drake_et_al_2015,PRM07,Distichlis spicata
Drake_et_al_2015,PRM07,Phragmites australis
Drake_et_al_2015,PRM07,Spartina alterniflora
Drake_et_al_2015,PRM07,Spartina patens
Drake_et_al_2015,PRM08,Baccharis halimifolia
Drake_et_al_2015,PRM08,Distichlis spicata
Drake_et_al_2015,PRM08,Phragmites australis
Drake_et_al_2015,PRM08,Spartina alterniflora
Drake_et_al_2015,PRM08,Spartina patens
Drake_et_al_2015,PRM09,Baccharis halimifolia
Drake_et_al_2015,PRM09,Distichlis spicata
Drake_et_al_2015,PRM09,Phragmites australis
Drake_et_al_2015,PRM09,Spartina alterniflora
Drake_et_al_2015,PRM09,Spartina patens
Drake_et_al_2015,PRM10,Baccharis halimifolia
Drake_et_al_2015,PRM10,Distichlis spicata
Drake_et_al_2015,PRM10,Phragmites australis
Drake_et_al_2015,PRM10,Spartina alterniflora
Drake_et_al_2015,PRM10,Spartina patens
Drake_et_al_2015,PRU01,Baccharis halimifolia
Drake_et_al_2015,PRU01,Distichlis spicata
Drake_et_al_2015,PRU01,Phragmites australis
Drake_et_al_2015,PRU01,Spartina alterniflora
Drake_et_al_2015,PRU01,Spartina patens
Drake_et_al_2015,PRU02,Baccharis halimifolia
Drake_et_al_2015,PRU02,Distichlis spicata
Drake_et_al_2015,PRU02,Phragmites australis
Drake_et_al_2015,PRU02,Spartina alterniflora
Drake_et_al_2015,PRU02,Spartina patens
Drake_et_al_2015,PRU03,Baccharis halimifolia
Drake_et_al_2015,PRU03,Distichlis spicata
Drake_et_al_2015,PRU03,Phragmites australis
Drake_et_al_2015,PRU03,Spartina alterniflora
Drake_et_al_2015,PRU03,Spartina patens
Drake_et_al_2015,PRU04,Baccharis halimifolia
Drake_et_al_2015,PRU04,Distichlis spicata
Drake_et_al_2015,PRU04,Phragmites australis
Drake_et_al_2015,PRU04,Spartina alterniflora
Drake_et_al_2015,PRU04,Spartina patens
Drake_et_al_2015,PRU05,Baccharis halimifolia
Drake_et_al_2015,PRU05,Distichlis spicata
Drake_et_al_2015,PRU05,Phragmites australis
Drake_et_al_2015,PRU05,Spartina alterniflora
Drake_et_al_2015,PRU05,Spartina patens
Drake_et_al_2015,PRU06,Baccharis halimifolia
Drake_et_al_2015,PRU06,Distichlis spicata
Drake_et_al_2015,PRU06,Phragmites australis
Drake_et_al_2015,PRU06,Spartina alterniflora
Drake_et_al_2015,PRU06,Spartina patens
Drake_et_al_2015,PRU07,Baccharis halimifolia
Drake_et_al_2015,PRU07,Distichlis spicata
Drake_et_al_2015,PRU07,Phragmites australis
Drake_et_al_2015,PRU07,Spartina alterniflora
Drake_et_al_2015,PRU07,Spartina patens
Drake_et_al_2015,PRU08,Baccharis halimifolia
Drake_et_al_2015,PRU08,Distichlis spicata
Drake_et_al_2015,PRU08,Phragmites australis
Drake_et_al_2015,PRU08,Spartina alterniflora
Drake_et_al_2015,PRU08,Spartina patens
Drake_et_al_2015,PRU09,Baccharis halimifolia
Drake_et_al_2015,PRU09,Distichlis spicata
Drake_et_al_2015,PRU09,Phragmites australis
Drake_et_al_2015,PRU09,Spartina alterniflora
Drake_et_al_2015,PRU09,Spartina patens
Drake_et_al_2015,PRU10,Baccharis halimifolia
Drake_et_al_2015,PRU10,Distichlis spicata
Drake_et_al_2015,PRU10,Phragmites australis
Drake_et_al_2015,PRU10,Spartina alterniflora
Drake_et_al_2015,PRU10,Spartina patens
Drake_et_al_2015,RCM01,Spartina alterniflora
Drake_et_al_2015,RCM01,Spartina patens
Drake_et_al_2015,RCM02,Spartina alterniflora
Drake_et_al_2015,RCM02,Spartina patens
Drake_et_al_2015,RCM03,Spartina alterniflora
Drake_et_al_2015,RCM03,Spartina patens
Drake_et_al_2015,RCM04,Spartina alterniflora
Drake_et_al_2015,RCM04,Spartina patens
Drake_et_al_2015,RCM05,Spartina alterniflora
Drake_et_al_2015,RCM05,Spartina patens
Drake_et_al_2015,RCM06,Spartina alterniflora
Drake_et_al_2015,RCM06,Spartina patens
Drake_et_al_2015,RCM07,Spartina alterniflora
Drake_et_al_2015,RCM07,Spartina patens
Drake_et_al_2015,RCM08,Spartina alterniflora
Drake_et_al_2015,RCM08,Spartina patens
Drake_et_al_2015,RCM09,Spartina alterniflora
Drake_et_al_2015,RCM09,Spartina patens
Drake_et_al_2015,RCM10,Spartina alterniflora
Drake_et_al_2015,RCM10,Spartina patens
Drake_et_al_2015,RCU01,Spartina alterniflora
Drake_et_al_2015,RCU01,Spartina patens
Drake_et_al_2015,RCU02,Spartina alterniflora
Drake_et_al_2015,RCU02,Spartina patens
Drake_et_al_2015,RCU03,Spartina alterniflora
Drake_et_al_2015,RCU03,Spartina patens
Drake_et_al_2015,RCU04,Spartina alterniflora
Drake_et_al_2015,RCU04,Spartina patens
Drake_et_al_2015,RCU05,Spartina alterniflora
Drake_et_al_2015,RCU05,Spartina patens
Drake_et_al_2015,RCU06,Spartina alterniflora
Drake_et_al_2015,RCU06,Spartina patens
Drake_et_al_2015,RCU07,Spartina alterniflora
Drake_et_al_2015,RCU07,Spartina patens
Drake_et_al_2015,RCU08,Spartina alterniflora
Drake_et_al_2015,RCU08,Spartina patens
Drake_et_al_2015,RCU09,Spartina alterniflora
Drake_et_al_2015,RCU09,Spartina patens
Drake_et_al_2015,RCU10,Spartina alterniflora
Drake_et_al_2015,RCU10,Spartina patens
Drake_et_al_2015,WM01,Baccharis halimifolia
Drake_et_al_2015,WM01,Phragmites australis
Drake_et_al_2015,WM01,Spartina alterniflora
Drake_et_al_2015,WM01,Spartina patens
Drake_et_al_2015,WM02,Baccharis halimifolia
Drake_et_al_2015,WM02,Phragmites australis
Drake_et_al_2015,WM02,Spartina alterniflora
Drake_et_al_2015,WM02,Spartina patens
