study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag
CRMS_Database,CRMS0490,CRMS0490_1,29.679275,-91.510525,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0490,CRMS0490_2,29.679275,-91.510525,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0490,CRMS0490_3,29.679275,-91.510525,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0493,CRMS0493_1,29.751857,-91.760531,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0493,CRMS0493_2,29.751857,-91.760531,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0493,CRMS0493_3,29.751857,-91.760531,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0494,CRMS0494_1,29.744598,-91.791782,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0494,CRMS0494_2,29.744598,-91.791782,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0494,CRMS0494_3,29.744598,-91.791782,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0496,CRMS0496_1,29.631903,-91.544,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0496,CRMS0496_2,29.631903,-91.544,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0496,CRMS0496_3,29.631903,-91.544,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0517,CRMS0517_1,29.642986,-91.573027,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0517,CRMS0517_2,29.642986,-91.573027,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0517,CRMS0517_3,29.642986,-91.573027,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0527,CRMS0527_1,29.708309,-91.854284,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0527,CRMS0527_2,29.708309,-91.854284,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0527,CRMS0527_3,29.708309,-91.854284,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0543,CRMS0543_1,29.751859,-91.635528,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0543,CRMS0543_2,29.751859,-91.635528,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0543,CRMS0543_3,29.751859,-91.635528,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0544,CRMS0544_1,29.686537,-91.573027,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0544,CRMS0544_2,29.686537,-91.573027,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0544,CRMS0544_3,29.686537,-91.573027,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0545,CRMS0545_1,29.715569,-91.604277,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0545,CRMS0545_2,29.715569,-91.604277,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0545,CRMS0545_3,29.715569,-91.604277,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0550,CRMS0550_1,29.766374,-91.69803,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0550,CRMS0550_2,29.766374,-91.69803,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0550,CRMS0550_3,29.766374,-91.69803,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0551,CRMS0551_1,29.701051,-91.541776,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0551,CRMS0551_2,29.701051,-91.541776,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0551,CRMS0551_3,29.701051,-91.541776,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2568,CRMS2568_1,29.563147,-91.354272,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2568,CRMS2568_2,29.563147,-91.354272,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2568,CRMS2568_3,29.563147,-91.354272,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS4014,CRMS4014_1,29.54863,-91.323021,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4014,CRMS4014_2,29.54863,-91.323021,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4014,CRMS4014_3,29.54863,-91.323021,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4016,CRMS4016_1,29.563147,-91.385523,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4016,CRMS4016_2,29.563147,-91.385523,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4016,CRMS4016_3,29.563147,-91.385523,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4779,CRMS4779_1,29.642993,-91.447356,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4779,CRMS4779_2,29.642993,-91.447356,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4779,CRMS4779_3,29.642993,-91.447356,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4782,CRMS4782_1,29.664772,-91.447022,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4782,CRMS4782_2,29.664772,-91.447022,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4782,CRMS4782_3,29.664772,-91.447022,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4808,CRMS4808_1,29.635739,-91.415752,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4808,CRMS4808_2,29.635739,-91.415752,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4808,CRMS4808_3,29.635739,-91.415752,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4809,CRMS4809_1,29.650259,-91.415525,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4809,CRMS4809_2,29.650259,-91.415525,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4809,CRMS4809_3,29.650259,-91.415525,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4900,CRMS4900_1,29.635732,-91.259398,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4900,CRMS4900_2,29.635732,-91.259398,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4900,CRMS4900_3,29.635732,-91.259398,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4938,CRMS4938_1,29.613953,-91.322781,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4938,CRMS4938_2,29.613953,-91.322781,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS4938,CRMS4938_3,29.613953,-91.322781,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS5003,CRMS5003_1,29.621218,-91.290914,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS5003,CRMS5003_2,29.621218,-91.290914,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS5003,CRMS5003_3,29.621218,-91.290914,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6008,CRMS6008_1,29.628477,-91.47873,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6008,CRMS6008_2,29.628477,-91.47873,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6008,CRMS6008_3,29.628477,-91.47873,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6038,CRMS6038_1,29.606698,-91.353918,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6038,CRMS6038_2,29.606698,-91.353918,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6038,CRMS6038_3,29.606698,-91.353918,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6042,CRMS6042_1,29.635736,-91.353446,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6042,CRMS6042_2,29.635736,-91.353446,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6042,CRMS6042_3,29.635736,-91.353446,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS0006,CRMS0006_1,30.259927,-89.979232,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0006,CRMS0006_2,30.259927,-89.979232,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0006,CRMS0006_3,30.259927,-89.979232,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0035,CRMS0035_1,30.26712,-89.664758,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS0035,CRMS0035_2,30.26712,-89.664758,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS0035,CRMS0035_3,30.26712,-89.664758,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS2854,CRMS2854_1,30.303475,-89.979232,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2854,CRMS2854_2,30.303475,-89.979232,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2854,CRMS2854_3,30.303475,-89.979232,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3667,CRMS3667_1,30.259925,-89.885477,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3667,CRMS3667_2,30.259925,-89.885477,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS3667,CRMS3667_3,30.259925,-89.885477,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4094,CRMS4094_1,30.385717,-90.146788,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4094,CRMS4094_2,30.385717,-90.146788,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4094,CRMS4094_3,30.385717,-90.146788,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4110,CRMS4110_1,30.201866,-89.666718,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4110,CRMS4110_2,30.201866,-89.666718,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4110,CRMS4110_3,30.201866,-89.666718,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4406,CRMS4406_1,30.201866,-89.72922,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4406,CRMS4406_2,30.201866,-89.72922,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4406,CRMS4406_3,30.201866,-89.72922,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4407,CRMS4407_1,30.223636,-89.729221,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4407,CRMS4407_2,30.223636,-89.729221,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS4407,CRMS4407_3,30.223636,-89.729221,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0030,CRMS0030_1,30.304822,-90.329421,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0030,CRMS0030_2,30.304822,-90.329421,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0030,CRMS0030_3,30.304822,-90.329421,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0034,CRMS0034_1,30.303477,-90.385494,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0034,CRMS0034_2,30.303477,-90.385494,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0034,CRMS0034_3,30.303477,-90.385494,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0103,CRMS0103_1,30.397805,-90.259283,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS0103,CRMS0103_2,30.397805,-90.259283,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS0103,CRMS0103_3,30.397805,-90.259283,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6209,CRMS6209_1,30.376046,-90.259891,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6209,CRMS6209_2,30.376046,-90.259891,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS6209,CRMS6209_3,30.376046,-90.259891,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,forested to shrub,NA,core depth limited by length of corer
CRMS_Database,CRMS0290,CRMS0290_1,29.483304,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0290,CRMS0290_2,29.483304,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0290,CRMS0290_3,29.483304,-91.041763,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0293,CRMS0293_1,29.243788,-91.19802,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0293,CRMS0293_2,29.243788,-91.19802,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0293,CRMS0293_3,29.243788,-91.19802,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0294,CRMS0294_1,29.417983,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0294,CRMS0294_2,29.417983,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0294,CRMS0294_3,29.417983,-90.94801,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0296,CRMS0296_1,29.417983,-90.91676,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0296,CRMS0296_2,29.417983,-90.91676,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0296,CRMS0296_3,29.417983,-90.91676,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0301,CRMS0301_1,29.505082,-91.229269,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0301,CRMS0301_2,29.505082,-91.229269,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0301,CRMS0301_3,29.505082,-91.229269,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0302,CRMS0302_1,29.147828,-90.916995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0302,CRMS0302_2,29.147828,-90.916995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0302,CRMS0302_3,29.147828,-90.916995,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0303,CRMS0303_1,29.243788,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0303,CRMS0303_2,29.243788,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0303,CRMS0303_3,29.243788,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0305,CRMS0305_1,29.388951,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0305,CRMS0305_2,29.388951,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0305,CRMS0305_3,29.388951,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,deltaic,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0307,CRMS0307_1,29.251048,-90.823006,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0307,CRMS0307_2,29.251048,-90.823006,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0307,CRMS0307_3,29.251048,-90.823006,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0309,CRMS0309_1,29.251045,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0309,CRMS0309_2,29.251045,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0309,CRMS0309_3,29.251045,-91.198019,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0311,CRMS0311_1,29.21476,-90.791755,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0311,CRMS0311_2,29.21476,-90.791755,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0311,CRMS0311_3,29.21476,-90.791755,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0315,CRMS0315_1,29.403472,-90.573001,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0315,CRMS0315_2,29.403472,-90.573001,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0315,CRMS0315_3,29.403472,-90.573001,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0322,CRMS0322_1,29.243788,-91.104536,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0322,CRMS0322_2,29.243788,-91.104536,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0322,CRMS0322_3,29.243788,-91.104536,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,polyhaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0326,CRMS0326_1,29.272819,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0326,CRMS0326_2,29.272819,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0326,CRMS0326_3,29.272819,-91.073015,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0327,CRMS0327_1,29.447016,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0327,CRMS0327_2,29.447016,-91.073014,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
